alpha,kind,draw,logit_diff,entity_id
0.5,random_matched_norm,3,-36.582674741744995,for_001
0.5,random_matched_norm,4,-36.56104004383087,for_001
0.5,random_matched_norm,5,-36.59162712097168,for_001
0.5,random_matched_norm,6,-36.574751496315,for_001
0.5,random_matched_norm,7,-36.5948201417923,for_001
0.5,random_matched_norm,8,-36.56102788448334,for_001
0.5,random_matched_norm,9,-36.57983946800232,for_001
1.0,probe_direction,-1,-36.54017472267151,for_001
1.0,random_matched_norm,0,-36.53039252758026,for_001
1.0,random_matched_norm,1,-36.57561790943146,for_001
1.0,random_matched_norm,2,-36.56436777114868,for_001
1.0,random_matched_norm,3,-36.58821666240692,for_001
1.0,random_matched_norm,4,-36.544960260391235,for_001
1.0,random_matched_norm,5,-36.606161236763,for_001
1.0,random_matched_norm,6,-36.57245326042175,for_001
1.0,random_matched_norm,7,-36.61253845691681,for_001
1.0,random_matched_norm,8,-36.544960618019104,for_001
1.0,random_matched_norm,9,-36.5826416015625,for_001
2.0,probe_direction,-1,-36.50280612707138,for_001
2.0,random_matched_norm,0,-36.48328924179077,for_001
2.0,random_matched_norm,1,-36.573694705963135,for_001
2.0,random_matched_norm,2,-36.55136597156525,for_001
2.0,random_matched_norm,3,-36.59882593154907,for_001
2.0,random_matched_norm,4,-36.512333273887634,for_001
2.0,random_matched_norm,5,-36.63479208946228,for_001
2.0,random_matched_norm,6,-36.56755185127258,for_001
2.0,random_matched_norm,7,-36.6475909948349,for_001
2.0,random_matched_norm,8,-36.51240837574005,for_001
2.0,random_matched_norm,9,-36.58796453475952,for_001
-2.0,probe_direction,-1,-36.10476458072662,for_001
-2.0,random_matched_norm,0,-36.13963258266449,for_001
-2.0,random_matched_norm,1,-36.03977882862091,for_001
-2.0,random_matched_norm,2,-36.05518478155136,for_001
-2.0,random_matched_norm,3,-36.02663314342499,for_001
-2.0,random_matched_norm,4,-36.10275059938431,for_001
-2.0,random_matched_norm,5,-35.9780387878418,for_001
-2.0,random_matched_norm,6,-36.05724608898163,for_001
-2.0,random_matched_norm,7,-35.96655869483948,for_001
-2.0,random_matched_norm,8,-36.11451381444931,for_001
-2.0,random_matched_norm,9,-36.01717787981033,for_001
-1.0,probe_direction,-1,-36.07032513618469,for_001
-1.0,random_matched_norm,0,-36.087773740291595,for_001
-1.0,random_matched_norm,1,-36.03790354728699,for_001
-1.0,random_matched_norm,2,-36.04554504156113,for_001
-1.0,random_matched_norm,3,-36.03132128715515,for_001
-1.0,random_matched_norm,4,-36.069371581077576,for_001
-1.0,random_matched_norm,5,-36.00702726840973,for_001
-1.0,random_matched_norm,6,-36.04653060436249,for_001
-1.0,random_matched_norm,7,-36.00122505426407,for_001
-1.0,random_matched_norm,8,-36.07524240016937,for_001
-1.0,random_matched_norm,9,-36.02648860216141,for_001
-0.5,probe_direction,-1,-36.052930653095245,for_001
-0.5,random_matched_norm,0,-36.06168293952942,for_001
-0.5,random_matched_norm,1,-36.036735236644745,for_001
-0.5,random_matched_norm,2,-36.040536999702454,for_001
-0.5,random_matched_norm,3,-36.03344839811325,for_001
-0.5,random_matched_norm,4,-36.05247092247009,for_001
-0.5,random_matched_norm,5,-36.0212984085083,for_001
-0.5,random_matched_norm,6,-36.04102861881256,for_001
-0.5,random_matched_norm,7,-36.018378019332886,for_001
-0.5,random_matched_norm,8,-36.05540144443512,for_001
-0.5,random_matched_norm,9,-36.03101909160614,for_001
0.0,probe_direction,-1,-36.035433650016785,for_001
0.0,random_matched_norm,0,-36.035433650016785,for_001
0.0,random_matched_norm,1,-36.035433650016785,for_001
0.0,random_matched_norm,2,-36.035433650016785,for_001
0.0,random_matched_norm,3,-36.035433650016785,for_001
0.0,random_matched_norm,4,-36.035433650016785,for_001
0.0,random_matched_norm,5,-36.035433650016785,for_001
0.0,random_matched_norm,6,-36.035433650016785,for_001
0.0,random_matched_norm,7,-36.035433650016785,for_001
0.0,random_matched_norm,8,-36.035433650016785,for_001
0.0,random_matched_norm,9,-36.035433650016785,for_001
0.5,probe_direction,-1,-36.0178125500679,for_001
0.5,random_matched_norm,0,-36.0090394616127,for_001
0.5,random_matched_norm,1,-36.03396809101105,for_001
0.5,random_matched_norm,2,-36.030187249183655,for_001
0.5,random_matched_norm,3,-36.037237763404846,for_001
0.5,random_matched_norm,4,-36.01826989650726,for_001
0.5,random_matched_norm,5,-36.049395978450775,for_001
0.5,random_matched_norm,6,-36.02970761060715,for_001
0.5,random_matched_norm,7,-36.0523419380188,for_001
0.5,random_matched_norm,8,-36.01530587673187,for_001
0.5,random_matched_norm,9,-36.03974634408951,for_001
1.0,probe_direction,-1,-36.00007498264313,for_001
1.0,random_matched_norm,0,-35.982550859451294,for_001
1.0,random_matched_norm,1,-36.03235459327698,for_001
1.0,random_matched_norm,2,-36.024832248687744,for_001
1.0,random_matched_norm,3,-36.03891712427139,for_001
1.0,random_matched_norm,4,-36.00097739696503,for_001
1.0,random_matched_norm,5,-36.06321293115616,for_001
1.0,random_matched_norm,6,-36.0239280462265,for_001
1.0,random_matched_norm,7,-36.069127321243286,for_001
1.0,random_matched_norm,8,-35.99507737159729,for_001
1.0,random_matched_norm,9,-36.04396605491638,for_001
2.0,probe_direction,-1,-35.96425598859787,for_001
2.0,random_matched_norm,0,-35.92915916442871,for_001
2.0,random_matched_norm,1,-36.02874255180359,for_001
2.0,random_matched_norm,2,-36.01378798484802,for_001
2.0,random_matched_norm,3,-36.041814744472504,for_001
2.0,random_matched_norm,4,-35.96601188182831,for_001
2.0,random_matched_norm,5,-36.09040701389313,for_001
2.0,random_matched_norm,6,-36.01199287176132,for_001
2.0,random_matched_norm,7,-36.10235297679901,for_001
2.0,random_matched_norm,8,-35.9541791677475,for_001
2.0,random_matched_norm,9,-36.05212128162384,for_001
-2.0,probe_direction,-1,-37.343085289001465,for_001
-2.0,random_matched_norm,0,-37.3567955493927,for_001
-2.0,random_matched_norm,1,-37.24384355545044,for_001
-2.0,random_matched_norm,2,-37.27465605735779,for_001
-2.0,random_matched_norm,3,-37.250043630599976,for_001
-2.0,random_matched_norm,4,-37.30409550666809,for_001
-2.0,random_matched_norm,5,-37.208834648132324,for_001
-2.0,random_matched_norm,6,-37.28535270690918,for_001
-2.0,random_matched_norm,7,-37.18625998497009,for_001
-2.0,random_matched_norm,8,-37.33558440208435,for_001
-2.0,random_matched_norm,9,-37.25592756271362,for_001
-1.0,probe_direction,-1,-37.30258584022522,for_001
-1.0,random_matched_norm,0,-37.30945110321045,for_001
-1.0,random_matched_norm,1,-37.252893924713135,for_001
-1.0,random_matched_norm,2,-37.2682888507843,for_001
-1.0,random_matched_norm,3,-37.25606107711792,for_001
-1.0,random_matched_norm,4,-37.28304743766785,for_001
-1.0,random_matched_norm,5,-37.23543620109558,for_001
-1.0,random_matched_norm,6,-37.273603200912476,for_001
-1.0,random_matched_norm,7,-37.224119663238525,for_001
-1.0,random_matched_norm,8,-37.298848152160645,for_001
-1.0,random_matched_norm,9,-37.25892162322998,for_001
-0.5,probe_direction,-1,-37.282065629959106,for_001
-0.5,random_matched_norm,0,-37.28550624847412,for_001
-0.5,random_matched_norm,1,-37.25721001625061,for_001
-0.5,random_matched_norm,2,-37.264899253845215,for_001
-0.5,random_matched_norm,3,-37.258811950683594,for_001
-0.5,random_matched_norm,4,-37.272273540496826,for_001
-0.5,random_matched_norm,5,-37.24849224090576,for_001
-0.5,random_matched_norm,6,-37.26753234863281,for_001
-0.5,random_matched_norm,7,-37.242825746536255,for_001
-0.5,random_matched_norm,8,-37.28020620346069,for_001
-0.5,random_matched_norm,9,-37.26021981239319,for_001
0.0,probe_direction,-1,-37.26137733459473,for_001
0.0,random_matched_norm,0,-37.26137733459473,for_001
0.0,random_matched_norm,1,-37.26137733459473,for_001
0.0,random_matched_norm,2,-37.26137733459473,for_001
0.0,random_matched_norm,3,-37.26137733459473,for_001
0.0,random_matched_norm,4,-37.26137733459473,for_001
0.0,random_matched_norm,5,-37.26137733459473,for_001
0.0,random_matched_norm,6,-37.26137733459473,for_001
0.0,random_matched_norm,7,-37.26137733459473,for_001
0.0,random_matched_norm,8,-37.26137733459473,for_001
0.0,random_matched_norm,9,-37.26137733459473,for_001
0.5,probe_direction,-1,-37.240501403808594,for_001
0.5,random_matched_norm,0,-37.237054109573364,for_001
0.5,random_matched_norm,1,-37.26538968086243,for_001
0.5,random_matched_norm,2,-37.25770854949951,for_001
0.5,random_matched_norm,3,-37.26375913619995,for_001
0.5,random_matched_norm,4,-37.25030279159546,for_001
0.5,random_matched_norm,5,-37.27410173416138,for_001
0.5,random_matched_norm,6,-37.25509476661682,for_001
0.5,random_matched_norm,7,-37.279773235321045,for_001
0.5,random_matched_norm,8,-37.24234580993652,for_001
0.5,random_matched_norm,9,-37.26239013671875,for_001
1.0,probe_direction,-1,-37.21945095062256,for_001
1.0,random_matched_norm,0,-37.212555170059204,for_001
1.0,random_matched_norm,1,-37.26925849914551,for_001
1.0,random_matched_norm,2,-37.25388789176941,for_001
1.0,random_matched_norm,3,-37.265968322753906,for_001
1.0,random_matched_norm,4,-37.23906183242798,for_001
1.0,random_matched_norm,5,-37.28666281700134,for_001
1.0,random_matched_norm,6,-37.24869418144226,for_001
1.0,random_matched_norm,7,-37.29802918434143,for_001
1.0,random_matched_norm,8,-37.22314786911011,for_001
1.0,random_matched_norm,9,-37.2632737159729,for_001
2.0,probe_direction,-1,-37.176828145980835,for_001
2.0,random_matched_norm,0,-37.163021087646484,for_001
2.0,random_matched_norm,1,-37.276559352874756,for_001
2.0,random_matched_norm,2,-37.24588704109192,for_001
2.0,random_matched_norm,3,-37.26984143257141,for_001
2.0,random_matched_norm,4,-37.21611547470093,for_001
2.0,random_matched_norm,5,-37.31132507324219,for_001
2.0,random_matched_norm,6,-37.23556184768677,for_001
2.0,random_matched_norm,7,-37.33409285545349,for_001
2.0,random_matched_norm,8,-37.18419170379639,for_001
2.0,random_matched_norm,9,-37.26464223861694,for_001
-2.0,probe_direction,-1,-37.37727355957031,for_001
-2.0,random_matched_norm,0,-37.40428698062897,for_001
-2.0,random_matched_norm,1,-37.29871892929077,for_001
-2.0,random_matched_norm,2,-37.30847406387329,for_001
-2.0,random_matched_norm,3,-37.28429841995239,for_001
-2.0,random_matched_norm,4,-37.358656883239746,for_001
-2.0,random_matched_norm,5,-37.24105417728424,for_001
-2.0,random_matched_norm,6,-37.31767678260803,for_001
-2.0,random_matched_norm,7,-37.23296535015106,for_001
-2.0,random_matched_norm,8,-37.38157320022583,for_001
-2.0,random_matched_norm,9,-37.297398805618286,for_001
-1.0,probe_direction,-1,-37.34020745754242,for_001
-1.0,random_matched_norm,0,-37.353777170181274,for_001
-1.0,random_matched_norm,1,-37.300968050956726,for_001
-1.0,random_matched_norm,2,-37.305859208106995,for_001
-1.0,random_matched_norm,3,-37.29376435279846,for_001
-1.0,random_matched_norm,4,-37.330920815467834,for_001
-1.0,random_matched_norm,5,-37.272178173065186,for_001
-1.0,random_matched_norm,6,-37.31035089492798,for_001
-1.0,random_matched_norm,7,-37.26806569099426,for_001
-1.0,random_matched_norm,8,-37.342418909072876,for_001
-1.0,random_matched_norm,9,-37.30024170875549,for_001
-0.5,probe_direction,-1,-37.3214750289917,for_001
-0.5,random_matched_norm,0,-37.328275203704834,for_001
-0.5,random_matched_norm,1,-37.30186057090759,for_001
-0.5,random_matched_norm,2,-37.30431079864502,for_001
-0.5,random_matched_norm,3,-37.29826283454895,for_001
-0.5,random_matched_norm,4,-37.31683611869812,for_001
-0.5,random_matched_norm,5,-37.28748154640198,for_001
-0.5,random_matched_norm,6,-37.30654573440552,for_001
-0.5,random_matched_norm,7,-37.28540849685669,for_001
-0.5,random_matched_norm,8,-37.322604179382324,for_001
-0.5,random_matched_norm,9,-37.30147576332092,for_001
0.0,probe_direction,-1,-37.30262637138367,for_001
0.0,random_matched_norm,0,-37.30262637138367,for_001
0.0,random_matched_norm,1,-37.30262637138367,for_001
0.0,random_matched_norm,2,-37.30262637138367,for_001
0.0,random_matched_norm,3,-37.30262637138367,for_001
0.0,random_matched_norm,4,-37.30262637138367,for_001
0.0,random_matched_norm,5,-37.30262637138367,for_001
0.0,random_matched_norm,6,-37.30262637138367,for_001
0.0,random_matched_norm,7,-37.30262637138367,for_001
0.0,random_matched_norm,8,-37.30262637138367,for_001
0.0,random_matched_norm,9,-37.30262637138367,for_001
0.5,probe_direction,-1,-37.28363060951233,for_001
0.5,random_matched_norm,0,-37.27680492401123,for_001
0.5,random_matched_norm,1,-37.30323338508606,for_001
0.5,random_matched_norm,2,-37.30078148841858,for_001
0.5,random_matched_norm,3,-37.30682718753815,for_001
0.5,random_matched_norm,4,-37.288262486457825,for_001
0.5,random_matched_norm,5,-37.31759166717529,for_001
0.5,random_matched_norm,6,-37.29859900474548,for_001
0.5,random_matched_norm,7,-37.31969094276428,for_001
0.5,random_matched_norm,8,-37.28247344493866,for_001
0.5,random_matched_norm,9,-37.30364990234375,for_001
1.0,probe_direction,-1,-37.26450753211975,for_001
1.0,random_matched_norm,0,-37.25083327293396,for_001
1.0,random_matched_norm,1,-37.30369699001312,for_001
1.0,random_matched_norm,2,-37.29878330230713,for_001
1.0,random_matched_norm,3,-37.31086254119873,for_001
1.0,random_matched_norm,4,-37.27375078201294,for_001
1.0,random_matched_norm,5,-37.33239555358887,for_001
1.0,random_matched_norm,6,-37.29447329044342,for_001
1.0,random_matched_norm,7,-37.33662927150726,for_001
1.0,random_matched_norm,8,-37.26216769218445,for_001
1.0,random_matched_norm,9,-37.304572343826294,for_001
2.0,probe_direction,-1,-37.225876808166504,for_001
2.0,random_matched_norm,0,-37.19841504096985,for_001
2.0,random_matched_norm,1,-37.30418407917023,for_001
2.0,random_matched_norm,2,-37.29435312747955,for_001
2.0,random_matched_norm,3,-37.318479895591736,for_001
2.0,random_matched_norm,4,-37.24432611465454,for_001
2.0,random_matched_norm,5,-37.361488938331604,for_001
2.0,random_matched_norm,6,-37.285913944244385,for_001
2.0,random_matched_norm,7,-37.370110273361206,for_001
2.0,random_matched_norm,8,-37.22107124328613,for_001
2.0,random_matched_norm,9,-37.30609321594238,for_001
-2.0,probe_direction,-1,-36.40788459777832,for_001
-2.0,random_matched_norm,0,-36.442136347293854,for_001
-2.0,random_matched_norm,1,-36.33493089675903,for_001
-2.0,random_matched_norm,2,-36.34675884246826,for_001
-2.0,random_matched_norm,3,-36.33076059818268,for_001
-2.0,random_matched_norm,4,-36.40650349855423,for_001
-2.0,random_matched_norm,5,-36.283609330654144,for_001
-2.0,random_matched_norm,6,-36.35893106460571,for_001
-2.0,random_matched_norm,7,-36.26867610216141,for_001
-2.0,random_matched_norm,8,-36.42813956737518,for_001
-2.0,random_matched_norm,9,-36.33874690532684,for_001
-1.0,probe_direction,-1,-36.376407861709595,for_001
-1.0,random_matched_norm,0,-36.39348727464676,for_001
-1.0,random_matched_norm,1,-36.339855551719666,for_001
-1.0,random_matched_norm,2,-36.34575682878494,for_001
-1.0,random_matched_norm,3,-36.33781695365906,for_001
-1.0,random_matched_norm,4,-36.375660479068756,for_001
-1.0,random_matched_norm,5,-36.31427901983261,for_001
-1.0,random_matched_norm,6,-36.35180747509003,for_001
-1.0,random_matched_norm,7,-36.30673849582672,for_001
-1.0,random_matched_norm,8,-36.38654565811157,for_001
-1.0,random_matched_norm,9,-36.34173709154129,for_001
-0.5,probe_direction,-1,-36.3604279756546,for_001
-0.5,random_matched_norm,0,-36.36895316839218,for_001
-0.5,random_matched_norm,1,-36.342128694057465,for_001
-0.5,random_matched_norm,2,-36.345063626766205,for_001
-0.5,random_matched_norm,3,-36.341121554374695,for_001
-0.5,random_matched_norm,4,-36.36004477739334,for_001
-0.5,random_matched_norm,5,-36.329357504844666,for_001
-0.5,random_matched_norm,6,-36.34809219837189,for_001
-0.5,random_matched_norm,7,-36.32555800676346,for_001
-0.5,random_matched_norm,8,-36.36549198627472,for_001
-0.5,random_matched_norm,9,-36.3430557847023,for_001
0.0,probe_direction,-1,-36.344260931015015,for_001
0.0,random_matched_norm,0,-36.344260931015015,for_001
0.0,random_matched_norm,1,-36.344260931015015,for_001
0.0,random_matched_norm,2,-36.344260931015015,for_001
0.0,random_matched_norm,3,-36.344260931015015,for_001
0.0,random_matched_norm,4,-36.344260931015015,for_001
0.0,random_matched_norm,5,-36.344260931015015,for_001
0.0,random_matched_norm,6,-36.344260931015015,for_001
0.0,random_matched_norm,7,-36.344260931015015,for_001
0.0,random_matched_norm,8,-36.344260931015015,for_001
0.0,random_matched_norm,9,-36.344260931015015,for_001
0.5,probe_direction,-1,-36.327935218811035,for_001
0.5,random_matched_norm,0,-36.31944382190704,for_001
0.5,random_matched_norm,1,-36.34628105163574,for_001
0.5,random_matched_norm,2,-36.34335815906525,for_001
0.5,random_matched_norm,3,-36.34726184606552,for_001
0.5,random_matched_norm,4,-36.32836174964905,for_001
0.5,random_matched_norm,5,-36.35901486873627,for_001
0.5,random_matched_norm,6,-36.340330839157104,for_001
0.5,random_matched_norm,7,-36.362838208675385,for_001
0.5,random_matched_norm,8,-36.32288038730621,for_001
0.5,random_matched_norm,9,-36.34536015987396,for_001
1.0,probe_direction,-1,-36.31144618988037,for_001
1.0,random_matched_norm,0,-36.29446417093277,for_001
1.0,random_matched_norm,1,-36.348166704177856,for_001
1.0,random_matched_norm,2,-36.34231984615326,for_001
1.0,random_matched_norm,3,-36.35009741783142,for_001
1.0,random_matched_norm,4,-36.31230175495148,for_001
1.0,random_matched_norm,5,-36.373581409454346,for_001
1.0,random_matched_norm,6,-36.336291670799255,for_001
1.0,random_matched_norm,7,-36.38127416372299,for_001
1.0,random_matched_norm,8,-36.301305532455444,for_001
1.0,random_matched_norm,9,-36.34633380174637,for_001
2.0,probe_direction,-1,-36.27792680263519,for_001
2.0,random_matched_norm,0,-36.244107723236084,for_001
2.0,random_matched_norm,1,-36.35154086351395,for_001
2.0,random_matched_norm,2,-36.33990263938904,for_001
2.0,random_matched_norm,3,-36.355316281318665,for_001
2.0,random_matched_norm,4,-36.27976715564728,for_001
2.0,random_matched_norm,5,-36.40224051475525,for_001
2.0,random_matched_norm,6,-36.32788944244385,for_001
2.0,random_matched_norm,7,-36.41777181625366,for_001
2.0,random_matched_norm,8,-36.25766885280609,for_001
2.0,random_matched_norm,9,-36.347944259643555,for_001
-2.0,probe_direction,-1,-37.137094497680664,for_001
-2.0,random_matched_norm,0,-37.14853549003601,for_001
-2.0,random_matched_norm,1,-37.04206943511963,for_001
-2.0,random_matched_norm,2,-37.07875943183899,for_001
-2.0,random_matched_norm,3,-37.02742576599121,for_001
-2.0,random_matched_norm,4,-37.10685873031616,for_001
-2.0,random_matched_norm,5,-36.99570989608765,for_001
-2.0,random_matched_norm,6,-37.07054805755615,for_001
-2.0,random_matched_norm,7,-36.97643232345581,for_001
-2.0,random_matched_norm,8,-37.127466678619385,for_001
-2.0,random_matched_norm,9,-37.04195523262024,for_001
-1.0,probe_direction,-1,-37.09529733657837,for_001
-1.0,random_matched_norm,0,-37.10106086730957,for_001
-1.0,random_matched_norm,1,-37.04782676696777,for_001
-1.0,random_matched_norm,2,-37.066115617752075,for_001
-1.0,random_matched_norm,3,-37.040501832962036,for_001
-1.0,random_matched_norm,4,-37.080244064331055,for_001
-1.0,random_matched_norm,5,-37.02464294433594,for_001
-1.0,random_matched_norm,6,-37.06194567680359,for_001
-1.0,random_matched_norm,7,-37.014976024627686,for_001
-1.0,random_matched_norm,8,-37.090561866760254,for_001
-1.0,random_matched_norm,9,-37.047722578048706,for_001
-0.5,probe_direction,-1,-37.07420778274536,for_001
-0.5,random_matched_norm,0,-37.07709527015686,for_001
-0.5,random_matched_norm,1,-37.05046987533569,for_001
-0.5,random_matched_norm,2,-37.05960273742676,for_001
-0.5,random_matched_norm,3,-37.04680013656616,for_001
-0.5,random_matched_norm,4,-37.066683530807495,for_001
-0.5,random_matched_norm,5,-37.03888154029846,for_001
-0.5,random_matched_norm,6,-37.05750584602356,for_001
-0.5,random_matched_norm,7,-37.034034967422485,for_001
-0.5,random_matched_norm,8,-37.07184553146362,for_001
-0.5,random_matched_norm,9,-37.05039668083191,for_001
0.0,probe_direction,-1,-37.05294966697693,for_001
0.0,random_matched_norm,0,-37.05294966697693,for_001
0.0,random_matched_norm,1,-37.05294966697693,for_001
0.0,random_matched_norm,2,-37.05294966697693,for_001
0.0,random_matched_norm,3,-37.05294966697693,for_001
0.0,random_matched_norm,4,-37.05294966697693,for_001
0.0,random_matched_norm,5,-37.05294966697693,for_001
0.0,random_matched_norm,6,-37.05294966697693,for_001
0.0,random_matched_norm,7,-37.05294966697693,for_001
0.0,random_matched_norm,8,-37.05294966697693,for_001
0.0,random_matched_norm,9,-37.05294966697693,for_001
0.5,probe_direction,-1,-37.03156781196594,for_001
0.5,random_matched_norm,0,-37.028677225112915,for_001
0.5,random_matched_norm,1,-37.05529165267944,for_001
0.5,random_matched_norm,2,-37.04618763923645,for_001
0.5,random_matched_norm,3,-37.05894637107849,for_001
0.5,random_matched_norm,4,-37.03905200958252,for_001
0.5,random_matched_norm,5,-37.06688594818115,for_001
0.5,random_matched_norm,6,-37.04830479621887,for_001
0.5,random_matched_norm,7,-37.07175278663635,for_001
0.5,random_matched_norm,8,-37.033873319625854,for_001
0.5,random_matched_norm,9,-37.05538558959961,for_001
1.0,probe_direction,-1,-37.010040521621704,for_001
1.0,random_matched_norm,0,-37.004231452941895,for_001
1.0,random_matched_norm,1,-37.057454347610474,for_001
1.0,random_matched_norm,2,-37.03927278518677,for_001
1.0,random_matched_norm,3,-37.06477642059326,for_001
1.0,random_matched_norm,4,-37.02498126029968,for_001
1.0,random_matched_norm,5,-37.080666303634644,for_001
1.0,random_matched_norm,6,-37.04356241226196,for_001
1.0,random_matched_norm,7,-37.09040141105652,for_001
1.0,random_matched_norm,8,-37.01463079452515,for_001
1.0,random_matched_norm,9,-37.057698249816895,for_001
2.0,probe_direction,-1,-36.96656584739685,for_001
2.0,random_matched_norm,0,-36.95487976074219,for_001
2.0,random_matched_norm,1,-37.06130290031433,for_001
2.0,random_matched_norm,2,-37.025086879730225,for_001
2.0,random_matched_norm,3,-37.075937271118164,for_001
2.0,random_matched_norm,4,-36.99633741378784,for_001
2.0,random_matched_norm,5,-37.10776233673096,for_001
2.0,random_matched_norm,6,-37.03374457359314,for_001
2.0,random_matched_norm,7,-37.127283811569214,for_001
2.0,random_matched_norm,8,-36.97560214996338,for_001
2.0,random_matched_norm,9,-37.06196618080139,for_001
-2.0,probe_direction,-1,-2.33615779876709,for_002
-2.0,random_matched_norm,0,-2.2866382598876953,for_002
-2.0,random_matched_norm,1,-2.2789125442504883,for_002
-2.0,random_matched_norm,2,-2.2769203186035156,for_002
-2.0,random_matched_norm,3,-2.2387142181396484,for_002
-2.0,random_matched_norm,4,-2.3025684356689453,for_002
-2.0,random_matched_norm,5,-2.27951717376709,for_002
-2.0,random_matched_norm,6,-2.3099565505981445,for_002
-2.0,random_matched_norm,7,-2.274357795715332,for_002
-2.0,random_matched_norm,8,-2.2692604064941406,for_002
-2.0,random_matched_norm,9,-2.2620277404785156,for_002
-1.0,probe_direction,-1,-2.305164337158203,for_002
-1.0,random_matched_norm,0,-2.2803239822387695,for_002
-1.0,random_matched_norm,1,-2.276495933532715,for_002
-1.0,random_matched_norm,2,-2.2754745483398438,for_002
-1.0,random_matched_norm,3,-2.256336212158203,for_002
-1.0,random_matched_norm,4,-2.288172721862793,for_002
-1.0,random_matched_norm,5,-2.2767248153686523,for_002
-1.0,random_matched_norm,6,-2.2919273376464844,for_002
-1.0,random_matched_norm,7,-2.2741479873657227,for_002
-1.0,random_matched_norm,8,-2.2715282440185547,for_002
-1.0,random_matched_norm,9,-2.268000602722168,for_002
-0.5,probe_direction,-1,-2.289494514465332,for_002
-0.5,random_matched_norm,0,-2.2770566940307617,for_002
-0.5,random_matched_norm,1,-2.275151252746582,for_002
-0.5,random_matched_norm,2,-2.274637222290039,for_002
-0.5,random_matched_norm,3,-2.265056610107422,for_002
-0.5,random_matched_norm,4,-2.2809486389160156,for_002
-0.5,random_matched_norm,5,-2.275249481201172,for_002
-0.5,random_matched_norm,6,-2.282838821411133,for_002
-0.5,random_matched_norm,7,-2.2739601135253906,for_002
-0.5,random_matched_norm,8,-2.272637367248535,for_002
-0.5,random_matched_norm,9,-2.2708959579467773,for_002
0.0,probe_direction,-1,-2.2737131118774414,for_002
0.0,random_matched_norm,0,-2.2737131118774414,for_002
0.0,random_matched_norm,1,-2.2737131118774414,for_002
0.0,random_matched_norm,2,-2.2737131118774414,for_002
0.0,random_matched_norm,3,-2.2737131118774414,for_002
0.0,random_matched_norm,4,-2.2737131118774414,for_002
0.0,random_matched_norm,5,-2.2737131118774414,for_002
0.0,random_matched_norm,6,-2.2737131118774414,for_002
0.0,random_matched_norm,7,-2.2737131118774414,for_002
0.0,random_matched_norm,8,-2.2737131118774414,for_002
0.0,random_matched_norm,9,-2.2737131118774414,for_002
0.5,probe_direction,-1,-2.2578201293945312,for_002
0.5,random_matched_norm,0,-2.2703065872192383,for_002
0.5,random_matched_norm,1,-2.2721939086914062,for_002
0.5,random_matched_norm,2,-2.2727184295654297,for_002
0.5,random_matched_norm,3,-2.282320022583008,for_002
0.5,random_matched_norm,4,-2.266472816467285,for_002
0.5,random_matched_norm,5,-2.2721309661865234,for_002
0.5,random_matched_norm,6,-2.264545440673828,for_002
0.5,random_matched_norm,7,-2.273418426513672,for_002
0.5,random_matched_norm,8,-2.2747802734375,for_002
0.5,random_matched_norm,9,-2.2764787673950195,for_002
1.0,probe_direction,-1,-2.2418212890625,for_002
1.0,random_matched_norm,0,-2.2668190002441406,for_002
1.0,random_matched_norm,1,-2.2705812454223633,for_002
1.0,random_matched_norm,2,-2.271641731262207,for_002
1.0,random_matched_norm,3,-2.290858268737793,for_002
1.0,random_matched_norm,4,-2.2592105865478516,for_002
1.0,random_matched_norm,5,-2.2704830169677734,for_002
1.0,random_matched_norm,6,-2.2553272247314453,for_002
1.0,random_matched_norm,7,-2.273069381713867,for_002
1.0,random_matched_norm,8,-2.275824546813965,for_002
1.0,random_matched_norm,9,-2.279165267944336,for_002
2.0,probe_direction,-1,-2.2095088958740234,for_002
2.0,random_matched_norm,0,-2.259646415710449,for_002
2.0,random_matched_norm,1,-2.26708984375,for_002
2.0,random_matched_norm,2,-2.2692489624023438,for_002
2.0,random_matched_norm,3,-2.307755470275879,for_002
2.0,random_matched_norm,4,-2.244656562805176,for_002
2.0,random_matched_norm,5,-2.267014503479004,for_002
2.0,random_matched_norm,6,-2.236766815185547,for_002
2.0,random_matched_norm,7,-2.2722043991088867,for_002
2.0,random_matched_norm,8,-2.277841567993164,for_002
2.0,random_matched_norm,9,-2.2843551635742188,for_002
-2.0,probe_direction,-1,-0.8878984451293945,for_002
-2.0,random_matched_norm,0,-0.8281068801879883,for_002
-2.0,random_matched_norm,1,-0.8214550018310547,for_002
-2.0,random_matched_norm,2,-0.8308601379394531,for_002
-2.0,random_matched_norm,3,-0.7887353897094727,for_002
-2.0,random_matched_norm,4,-0.8458948135375977,for_002
-2.0,random_matched_norm,5,-0.8247470855712891,for_002
-2.0,random_matched_norm,6,-0.8553695678710938,for_002
-2.0,random_matched_norm,7,-0.8095693588256836,for_002
-2.0,random_matched_norm,8,-0.8155956268310547,for_002
-2.0,random_matched_norm,9,-0.8075389862060547,for_002
-1.0,probe_direction,-1,-0.8544464111328125,for_002
-1.0,random_matched_norm,0,-0.8244657516479492,for_002
-1.0,random_matched_norm,1,-0.8211736679077148,for_002
-1.0,random_matched_norm,2,-0.8258390426635742,for_002
-1.0,random_matched_norm,3,-0.8047761917114258,for_002
-1.0,random_matched_norm,4,-0.8332462310791016,for_002
-1.0,random_matched_norm,5,-0.8227729797363281,for_002
