layer,position,kind,logit_diff_base,logit_diff_donor,logit_diff_patched,recovery,set,entity_id,model
3,-6,real,0.2240009307861328,5.188230514526367,1.0256271362304688,0.16148048592876743,retain,ret_000,M_npo_s0
3,-5,real,0.2240009307861328,5.188230514526367,5.246986389160156,1.0118358495800108,retain,ret_000,M_npo_s0
3,-4,real,0.2240009307861328,5.188230514526367,0.13666915893554688,-0.017592210508682184,retain,ret_000,M_npo_s0
3,-3,real,0.2240009307861328,5.188230514526367,-0.2012042999267578,-0.08565382070676217,retain,ret_000,M_npo_s0
3,-2,real,0.2240009307861328,5.188230514526367,0.033336639404296875,-0.03840762965643954,retain,ret_000,M_npo_s0
3,-1,real,0.2240009307861328,5.188230514526367,0.3114795684814453,0.017621795329901494,retain,ret_000,M_npo_s0
3,-12,random_position,0.2240009307861328,5.188230514526367,0.2787017822265625,0.011019001139591944,retain,ret_000,M_npo_s0
4,-6,real,0.2240009307861328,5.188230514526367,0.8251953125,0.12110527355201511,retain,ret_000,M_npo_s0
4,-5,real,0.2240009307861328,5.188230514526367,6.818269729614258,1.328356935873171,retain,ret_000,M_npo_s0
4,-4,real,0.2240009307861328,5.188230514526367,0.284820556640625,0.012251573950910713,retain,ret_000,M_npo_s0
4,-3,real,0.2240009307861328,5.188230514526367,-0.41915321350097656,-0.1295576953962176,retain,ret_000,M_npo_s0
4,-2,real,0.2240009307861328,5.188230514526367,0.04966926574707031,-0.03511756700577788,retain,ret_000,M_npo_s0
4,-1,real,0.2240009307861328,5.188230514526367,0.1711597442626953,-0.010644388143633155,retain,ret_000,M_npo_s0
4,-9,random_position,0.2240009307861328,5.188230514526367,0.15671157836914062,-0.01355484295838991,retain,ret_000,M_npo_s0
5,-6,real,0.2240009307861328,5.188230514526367,0.5905075073242188,0.07382949768047317,retain,ret_000,M_npo_s0
5,-5,real,0.2240009307861328,5.188230514526367,8.036531448364258,1.573764948979631,retain,ret_000,M_npo_s0
5,-4,real,0.2240009307861328,5.188230514526367,0.7567958831787109,0.10732681545142211,retain,ret_000,M_npo_s0
5,-3,real,0.2240009307861328,5.188230514526367,-0.6740379333496094,-0.1809019605131007,retain,ret_000,M_npo_s0
5,-2,real,0.2240009307861328,5.188230514526367,0.08957290649414062,-0.027079332658645722,retain,ret_000,M_npo_s0
5,-1,real,0.2240009307861328,5.188230514526367,-0.10537528991699219,-0.06634991697039136,retain,ret_000,M_npo_s0
5,-11,random_position,0.2240009307861328,5.188230514526367,0.17215728759765625,-0.010443441890416285,retain,ret_000,M_npo_s0
6,-6,real,0.2240009307861328,5.188230514526367,0.5419998168945312,0.06405805387203835,retain,ret_000,M_npo_s0
6,-5,real,0.2240009307861328,5.188230514526367,9.35525131225586,1.8394093640185563,retain,ret_000,M_npo_s0
6,-4,real,0.2240009307861328,5.188230514526367,0.7182369232177734,0.09955945511675246,retain,ret_000,M_npo_s0
6,-3,real,0.2240009307861328,5.188230514526367,-0.5135536193847656,-0.14857381950800058,retain,ret_000,M_npo_s0
6,-2,real,0.2240009307861328,5.188230514526367,0.056156158447265625,-0.03381084003218214,retain,ret_000,M_npo_s0
6,-1,real,0.2240009307861328,5.188230514526367,-0.8744754791259766,-0.2212783255452252,retain,ret_000,M_npo_s0
6,-2,random_position,0.2240009307861328,5.188230514526367,0.056156158447265625,-0.03381084003218214,retain,ret_000,M_npo_s0
7,-6,real,0.2240009307861328,5.188230514526367,0.5430908203125,0.06427782682966751,retain,ret_000,M_npo_s0
7,-5,real,0.2240009307861328,5.188230514526367,10.135229110717773,1.996528970455906,retain,ret_000,M_npo_s0
7,-4,real,0.2240009307861328,5.188230514526367,0.3977794647216797,0.035006143653133724,retain,ret_000,M_npo_s0
7,-3,real,0.2240009307861328,5.188230514526367,0.1907482147216797,-0.006698464586200563,retain,ret_000,M_npo_s0
7,-2,real,0.2240009307861328,5.188230514526367,0.234954833984375,0.002206566600811623,retain,ret_000,M_npo_s0
7,-1,real,0.2240009307861328,5.188230514526367,-1.4148216247558594,-0.3301262618694687,retain,ret_000,M_npo_s0
7,-8,random_position,0.2240009307861328,5.188230514526367,0.22797584533691406,0.000800711265208327,retain,ret_000,M_npo_s0
8,-6,real,0.2240009307861328,5.188230514526367,0.626678466796875,0.08111581650648599,retain,ret_000,M_npo_s0
8,-5,real,0.2240009307861328,5.188230514526367,9.562625885009766,1.8811831315802214,retain,ret_000,M_npo_s0
8,-4,real,0.2240009307861328,5.188230514526367,0.5171318054199219,0.05904861362454018,retain,ret_000,M_npo_s0
8,-3,real,0.2240009307861328,5.188230514526367,0.0232696533203125,-0.04043553467456312,retain,ret_000,M_npo_s0
8,-2,real,0.2240009307861328,5.188230514526367,0.2739276885986328,0.010057302340735687,retain,ret_000,M_npo_s0
8,-1,real,0.2240009307861328,5.188230514526367,-0.32317352294921875,-0.1102234384017127,retain,ret_000,M_npo_s0
8,-5,random_position,0.2240009307861328,5.188230514526367,9.562625885009766,1.8811831315802214,retain,ret_000,M_npo_s0
9,-6,real,0.2240009307861328,5.188230514526367,0.3044910430908203,0.01621401890201123,retain,ret_000,M_npo_s0
9,-5,real,0.2240009307861328,5.188230514526367,5.604022979736328,1.0837577026195246,retain,ret_000,M_npo_s0
9,-4,real,0.2240009307861328,5.188230514526367,0.6073436737060547,0.07722099400388675,retain,ret_000,M_npo_s0
9,-3,real,0.2240009307861328,5.188230514526367,1.2336139678955078,0.20337758761525593,retain,ret_000,M_npo_s0
9,-2,real,0.2240009307861328,5.188230514526367,0.7225780487060547,0.10043393632578036,retain,ret_000,M_npo_s0
9,-1,real,0.2240009307861328,5.188230514526367,1.2153472900390625,0.19969792744879714,retain,ret_000,M_npo_s0
9,-11,random_position,0.2240009307861328,5.188230514526367,0.20740699768066406,-0.00334270057932459,retain,ret_000,M_npo_s0
10,-6,real,0.2240009307861328,5.188230514526367,0.26093101501464844,0.007439237772055484,retain,ret_000,M_npo_s0
10,-5,real,0.2240009307861328,5.188230514526367,0.7310638427734375,0.10214332424272463,retain,ret_000,M_npo_s0
10,-4,real,0.2240009307861328,5.188230514526367,0.45598793029785156,0.04673172253587256,retain,ret_000,M_npo_s0
10,-3,real,0.2240009307861328,5.188230514526367,1.0723152160644531,0.17088538532884873,retain,ret_000,M_npo_s0
10,-2,real,0.2240009307861328,5.188230514526367,1.538717269897461,0.26483794049685594,retain,ret_000,M_npo_s0
10,-1,real,0.2240009307861328,5.188230514526367,5.337846755981445,1.0301388642348712,retain,ret_000,M_npo_s0
10,-6,random_position,0.2240009307861328,5.188230514526367,0.26093101501464844,0.007439237772055484,retain,ret_000,M_npo_s0
11,-6,real,0.2240009307861328,5.188230514526367,0.2240009307861328,0.0,retain,ret_000,M_npo_s0
11,-5,real,0.2240009307861328,5.188230514526367,0.2240009307861328,0.0,retain,ret_000,M_npo_s0
11,-4,real,0.2240009307861328,5.188230514526367,0.2240009307861328,0.0,retain,ret_000,M_npo_s0
11,-3,real,0.2240009307861328,5.188230514526367,0.2240009307861328,0.0,retain,ret_000,M_npo_s0
11,-2,real,0.2240009307861328,5.188230514526367,0.2240009307861328,0.0,retain,ret_000,M_npo_s0
11,-1,real,0.2240009307861328,5.188230514526367,5.712347030639648,1.1055786214702812,retain,ret_000,M_npo_s0
11,-6,random_position,0.2240009307861328,5.188230514526367,0.2240009307861328,0.0,retain,ret_000,M_npo_s0
0,-6,real,-0.27588653564453125,4.1370391845703125,-0.054882049560546875,0.05008117065546817,retain,ret_000,M_npo_s0
0,-5,real,-0.27588653564453125,4.1370391845703125,-0.29168128967285156,-0.003579202331905859,retain,ret_000,M_npo_s0
0,-4,real,-0.27588653564453125,4.1370391845703125,-0.2734565734863281,0.0005506465126009014,retain,ret_000,M_npo_s0
0,-3,real,-0.27588653564453125,4.1370391845703125,-0.27812767028808594,-0.0005078568699419617,retain,ret_000,M_npo_s0
0,-2,real,-0.27588653564453125,4.1370391845703125,-0.2786579132080078,-0.0006280136442771662,retain,ret_000,M_npo_s0
0,-1,real,-0.27588653564453125,4.1370391845703125,-0.2644481658935547,0.002592015020461229,retain,ret_000,M_npo_s0
0,-12,random_position,-0.27588653564453125,4.1370391845703125,-0.29589080810546875,-0.004533108810171314,retain,ret_000,M_npo_s0
1,-6,real,-0.27588653564453125,4.1370391845703125,-0.11312103271484375,0.036883807534780634,retain,ret_000,M_npo_s0
1,-5,real,-0.27588653564453125,4.1370391845703125,-0.2319812774658203,0.009949240246122567,retain,ret_000,M_npo_s0
1,-4,real,-0.27588653564453125,4.1370391845703125,-0.274322509765625,0.00035441926242758175,retain,ret_000,M_npo_s0
1,-3,real,-0.27588653564453125,4.1370391845703125,-0.273590087890625,0.000520391209710742,retain,ret_000,M_npo_s0
1,-2,real,-0.27588653564453125,4.1370391845703125,-0.2701835632324219,0.0012923336520225238,retain,ret_000,M_npo_s0
1,-1,real,-0.27588653564453125,4.1370391845703125,-0.2742652893066406,0.00036738582080907866,retain,ret_000,M_npo_s0
1,-3,random_position,-0.27588653564453125,4.1370391845703125,-0.273590087890625,0.000520391209710742,retain,ret_000,M_npo_s0
2,-6,real,-0.27588653564453125,4.1370391845703125,-0.05946159362792969,0.049043413766335704,retain,ret_000,M_npo_s0
2,-5,real,-0.27588653564453125,4.1370391845703125,-0.268829345703125,0.0015992088670512836,retain,ret_000,M_npo_s0
2,-4,real,-0.27588653564453125,4.1370391845703125,-0.2500782012939453,0.005848350048667816,retain,ret_000,M_npo_s0
2,-3,real,-0.27588653564453125,4.1370391845703125,-0.28345489501953125,-0.0017150434552593225,retain,ret_000,M_npo_s0
2,-2,real,-0.27588653564453125,4.1370391845703125,-0.2924232482910156,-0.0037473353722526025,retain,ret_000,M_npo_s0
2,-1,real,-0.27588653564453125,4.1370391845703125,-0.29046058654785156,-0.003302582419767259,retain,ret_000,M_npo_s0
2,-8,random_position,-0.27588653564453125,4.1370391845703125,3.3665618896484375,0.8254044269559189,retain,ret_000,M_npo_s0
3,-6,real,-0.27588653564453125,4.1370391845703125,-0.28081512451171875,-0.001116852895259599,retain,ret_000,M_npo_s0
3,-5,real,-0.27588653564453125,4.1370391845703125,-0.29679298400878906,-0.004737548213986248,retain,ret_000,M_npo_s0
3,-4,real,-0.27588653564453125,4.1370391845703125,-0.2842674255371094,-0.0018991685842765784,retain,ret_000,M_npo_s0
3,-3,real,-0.27588653564453125,4.1370391845703125,-0.2819709777832031,-0.0013787773745658363,retain,ret_000,M_npo_s0
3,-2,real,-0.27588653564453125,4.1370391845703125,-0.2910804748535156,-0.003443053468900142,retain,ret_000,M_npo_s0
3,-1,real,-0.27588653564453125,4.1370391845703125,-0.33292388916015625,-0.012925065394676104,retain,ret_000,M_npo_s0
3,-12,random_position,-0.27588653564453125,4.1370391845703125,-0.25752830505371094,0.004160104147396921,retain,ret_000,M_npo_s0
4,-6,real,-0.27588653564453125,4.1370391845703125,-0.34368133544921875,-0.01536277837039752,retain,ret_000,M_npo_s0
4,-5,real,-0.27588653564453125,4.1370391845703125,-0.3121299743652344,-0.008213018078840133,retain,ret_000,M_npo_s0
4,-4,real,-0.27588653564453125,4.1370391845703125,-0.27620506286621094,-7.218050832366604e-05,retain,ret_000,M_npo_s0
4,-3,real,-0.27588653564453125,4.1370391845703125,-0.2863044738769531,-0.002360778062657868,retain,ret_000,M_npo_s0
4,-2,real,-0.27588653564453125,4.1370391845703125,-0.318817138671875,-0.009728376535024404,retain,ret_000,M_npo_s0
4,-1,real,-0.27588653564453125,4.1370391845703125,-0.4752216339111328,-0.0451707349963953,retain,ret_000,M_npo_s0
4,-9,random_position,-0.27588653564453125,4.1370391845703125,0.2079181671142578,0.10963354777139439,retain,ret_000,M_npo_s0
5,-6,real,-0.27588653564453125,4.1370391845703125,-0.5969696044921875,-0.07275968126470624,retain,ret_000,M_npo_s0
5,-5,real,-0.27588653564453125,4.1370391845703125,-0.2556648254394531,0.004582381732021003,retain,ret_000,M_npo_s0
5,-4,real,-0.27588653564453125,4.1370391845703125,-0.2813758850097656,-0.0012439251673982687,retain,ret_000,M_npo_s0
5,-3,real,-0.27588653564453125,4.1370391845703125,-0.27652931213378906,-0.0001456576724854818,retain,ret_000,M_npo_s0
5,-2,real,-0.27588653564453125,4.1370391845703125,-0.3109931945800781,-0.007955415785661061,retain,ret_000,M_npo_s0
5,-1,real,-0.27588653564453125,4.1370391845703125,-0.6537361145019531,-0.08562337161637659,retain,ret_000,M_npo_s0
5,-11,random_position,-0.27588653564453125,4.1370391845703125,-0.28875160217285156,-0.0029153145427732183,retain,ret_000,M_npo_s0
6,-6,real,-0.27588653564453125,4.1370391845703125,-0.6693801879882812,-0.08916842867787785,retain,ret_000,M_npo_s0
6,-5,real,-0.27588653564453125,4.1370391845703125,-0.3550300598144531,-0.01793447911606107,retain,ret_000,M_npo_s0
6,-4,real,-0.27588653564453125,4.1370391845703125,-0.3193206787109375,-0.009842482248781577,retain,ret_000,M_npo_s0
6,-3,real,-0.27588653564453125,4.1370391845703125,-0.27707862854003906,-0.000270136632947852,retain,ret_000,M_npo_s0
6,-2,real,-0.27588653564453125,4.1370391845703125,-0.3162250518798828,-0.009140991440342593,retain,ret_000,M_npo_s0
6,-1,real,-0.27588653564453125,4.1370391845703125,-1.1652183532714844,-0.20152884367690102,retain,ret_000,M_npo_s0
6,-2,random_position,-0.27588653564453125,4.1370391845703125,-0.3162250518798828,-0.009140991440342593,retain,ret_000,M_npo_s0
7,-6,real,-0.27588653564453125,4.1370391845703125,-0.37299537658691406,-0.02200554622923838,retain,ret_000,M_npo_s0
7,-5,real,-0.27588653564453125,4.1370391845703125,-0.3551673889160156,-0.017965598856176664,retain,ret_000,M_npo_s0
7,-4,real,-0.27588653564453125,4.1370391845703125,-0.396148681640625,-0.027252247969004738,retain,ret_000,M_npo_s0
7,-3,real,-0.27588653564453125,4.1370391845703125,-0.2734107971191406,0.000561019759306099,retain,ret_000,M_npo_s0
7,-2,real,-0.27588653564453125,4.1370391845703125,-0.3076915740966797,-0.00720724536704869,retain,ret_000,M_npo_s0
7,-1,real,-0.27588653564453125,4.1370391845703125,-1.4360065460205078,-0.2628913523428842,retain,ret_000,M_npo_s0
7,-8,random_position,-0.27588653564453125,4.1370391845703125,8.58540153503418,2.008030189605661,retain,ret_000,M_npo_s0
8,-6,real,-0.27588653564453125,4.1370391845703125,-0.6157684326171875,-0.07701962791164069,retain,ret_000,M_npo_s0
8,-5,real,-0.27588653564453125,4.1370391845703125,-0.37017822265625,-0.021367159338256014,retain,ret_000,M_npo_s0
8,-4,real,-0.27588653564453125,4.1370391845703125,-0.39341163635253906,-0.026632014259756472,retain,ret_000,M_npo_s0
8,-3,real,-0.27588653564453125,4.1370391845703125,-0.2777137756347656,-0.00041406543098246746,retain,ret_000,M_npo_s0
8,-2,real,-0.27588653564453125,4.1370391845703125,-0.27498435974121094,0.00020443940381493437,retain,ret_000,M_npo_s0
8,-1,real,-0.27588653564453125,4.1370391845703125,-0.30240631103515625,-0.0060095675912110935,retain,ret_000,M_npo_s0
8,-5,random_position,-0.27588653564453125,4.1370391845703125,-0.37017822265625,-0.021367159338256014,retain,ret_000,M_npo_s0
9,-6,real,-0.27588653564453125,4.1370391845703125,0.18771743774414062,0.10505592044411327,retain,ret_000,M_npo_s0
9,-5,real,-0.27588653564453125,4.1370391845703125,-0.08205413818359375,0.04392378429870801,retain,ret_000,M_npo_s0
9,-4,real,-0.27588653564453125,4.1370391845703125,-0.3987998962402344,-0.02785303184068076,retain,ret_000,M_npo_s0
9,-3,real,-0.27588653564453125,4.1370391845703125,-0.2698040008544922,0.0013783451559531198,retain,ret_000,M_npo_s0
9,-2,real,-0.27588653564453125,4.1370391845703125,-0.22286605834960938,0.012014812996295022,retain,ret_000,M_npo_s0
9,-1,real,-0.27588653564453125,4.1370391845703125,1.5236892700195312,0.40779653222362644,retain,ret_000,M_npo_s0
9,-11,random_position,-0.27588653564453125,4.1370391845703125,-0.2884635925292969,-0.002850049532253017,retain,ret_000,M_npo_s0
10,-6,real,-0.27588653564453125,4.1370391845703125,0.23732566833496094,0.11629749434225836,retain,ret_000,M_npo_s0
10,-5,real,-0.27588653564453125,4.1370391845703125,0.23836898803710938,0.11653391792341432,retain,ret_000,M_npo_s0
10,-4,real,-0.27588653564453125,4.1370391845703125,-0.4501686096191406,-0.03949354351836324,retain,ret_000,M_npo_s0
10,-3,real,-0.27588653564453125,4.1370391845703125,-0.2761573791503906,-6.137504300575197e-05,retain,ret_000,M_npo_s0
10,-2,real,-0.27588653564453125,4.1370391845703125,-0.024084091186523438,0.057060204595002516,retain,ret_000,M_npo_s0
10,-1,real,-0.27588653564453125,4.1370391845703125,4.677589416503906,1.1224924837183248,retain,ret_000,M_npo_s0
10,-6,random_position,-0.27588653564453125,4.1370391845703125,0.23732566833496094,0.11629749434225836,retain,ret_000,M_npo_s0
11,-6,real,-0.27588653564453125,4.1370391845703125,-0.27588653564453125,0.0,retain,ret_000,M_npo_s0
11,-5,real,-0.27588653564453125,4.1370391845703125,-0.27588653564453125,0.0,retain,ret_000,M_npo_s0
11,-4,real,-0.27588653564453125,4.1370391845703125,-0.27588653564453125,0.0,retain,ret_000,M_npo_s0
11,-3,real,-0.27588653564453125,4.1370391845703125,-0.27588653564453125,0.0,retain,ret_000,M_npo_s0
11,-2,real,-0.27588653564453125,4.1370391845703125,-0.27588653564453125,0.0,retain,ret_000,M_npo_s0
11,-1,real,-0.27588653564453125,4.1370391845703125,4.7379608154296875,1.1361730672480295,retain,ret_000,M_npo_s0
11,-6,random_position,-0.27588653564453125,4.1370391845703125,-0.27588653564453125,0.0,retain,ret_000,M_npo_s0
0,-6,real,0.41782379150390625,3.6970672607421875,2.213350296020508,0.5475429077956433,retain,ret_000,M_npo_s0
0,-5,real,0.41782379150390625,3.6970672607421875,0.4036903381347656,-0.004309973779538734,retain,ret_000,M_npo_s0
0,-4,real,0.41782379150390625,3.6970672607421875,0.7921810150146484,0.11415963072656503,retain,ret_000,M_npo_s0
0,-3,real,0.41782379150390625,3.6970672607421875,0.42962074279785156,0.0035974612451345573,retain,ret_000,M_npo_s0
0,-2,real,0.41782379150390625,3.6970672607421875,0.39437294006347656,-0.0071512992738770225,retain,ret_000,M_npo_s0
0,-1,real,0.41782379150390625,3.6970672607421875,0.43963050842285156,0.006649923106810573,retain,ret_000,M_npo_s0
0,-13,random_position,0.41782379150390625,3.6970672607421875,0.3841552734375,-0.010267160210042878,retain,ret_000,M_npo_s0
1,-6,real,0.41782379150390625,3.6970672607421875,3.1731834411621094,0.8402424752859938,retain,ret_000,M_npo_s0
1,-5,real,0.41782379150390625,3.6970672607421875,0.052715301513671875,-0.11133924437609494,retain,ret_000,M_npo_s0
1,-4,real,0.41782379150390625,3.6970672607421875,0.6333045959472656,0.0657105233157367,retain,ret_000,M_npo_s0
1,-3,real,0.41782379150390625,3.6970672607421875,0.5041732788085938,0.026332136700037458,retain,ret_000,M_npo_s0
1,-2,real,0.41782379150390625,3.6970672607421875,0.3910255432128906,-0.008172082537451985,retain,ret_000,M_npo_s0
1,-1,real,0.41782379150390625,3.6970672607421875,0.48526954650878906,0.020567474064543748,retain,ret_000,M_npo_s0
1,-3,random_position,0.41782379150390625,3.6970672607421875,0.5041732788085938,0.026332136700037458,retain,ret_000,M_npo_s0
2,-6,real,0.41782379150390625,3.6970672607421875,3.7209415435791016,1.0072804239943975,retain,ret_000,M_npo_s0
2,-5,real,0.41782379150390625,3.6970672607421875,0.08112907409667969,-0.10267451031485493,retain,ret_000,M_npo_s0
2,-4,real,0.41782379150390625,3.6970672607421875,0.7434730529785156,0.09930621636650017,retain,ret_000,M_npo_s0
2,-3,real,0.41782379150390625,3.6970672607421875,0.4577598571777344,0.012178438730901756,retain,ret_000,M_npo_s0
2,-2,real,0.41782379150390625,3.6970672607421875,0.38561248779296875,-0.009822785045728763,retain,ret_000,M_npo_s0
2,-1,real,0.41782379150390625,3.6970672607421875,0.5455780029296875,0.0389584404525647,retain,ret_000,M_npo_s0
2,-9,random_position,0.41782379150390625,3.6970672607421875,0.286773681640625,-0.039963519358238504,retain,ret_000,M_npo_s0
3,-6,real,0.41782379150390625,3.6970672607421875,4.361326217651367,1.202564696138124,retain,ret_000,M_npo_s0
3,-5,real,0.41782379150390625,3.6970672607421875,0.4493732452392578,0.009620954964554682,retain,ret_000,M_npo_s0
3,-4,real,0.41782379150390625,3.6970672607421875,0.38578224182128906,-0.009771018828943481,retain,ret_000,M_npo_s0
3,-3,real,0.41782379150390625,3.6970672607421875,0.3596019744873047,-0.017754649071581627,retain,ret_000,M_npo_s0
3,-2,real,0.41782379150390625,3.6970672607421875,0.31551551818847656,-0.031198742720739293,retain,ret_000,M_npo_s0
3,-1,real,0.41782379150390625,3.6970672607421875,0.5864982604980469,0.051437006912244045,retain,ret_000,M_npo_s0
3,-13,random_position,0.41782379150390625,3.6970672607421875,0.44443511962890625,0.00811508153469965,retain,ret_000,M_npo_s0
4,-6,real,0.41782379150390625,3.6970672607421875,5.208011627197266,1.460760044390985,retain,ret_000,M_npo_s0
4,-5,real,0.41782379150390625,3.6970672607421875,0.5434989929199219,0.03832444970766628,retain,ret_000,M_npo_s0
4,-4,real,0.41782379150390625,3.6970672607421875,0.3227348327636719,-0.02899722440015169,retain,ret_000,M_npo_s0
4,-3,real,0.41782379150390625,3.6970672607421875,0.37341880798339844,-0.013541228010990725,retain,ret_000,M_npo_s0
4,-2,real,0.41782379150390625,3.6970672607421875,0.28711700439453125,-0.039858823638897485,retain,ret_000,M_npo_s0
4,-1,real,0.41782379150390625,3.6970672607421875,0.36658287048339844,-0.015625836111647515,retain,ret_000,M_npo_s0
4,-10,random_position,0.41782379150390625,3.6970672607421875,0.4353599548339844,0.005347624686785306,retain,ret_000,M_npo_s0
5,-6,real,0.41782379150390625,3.6970672607421875,5.845020294189453,1.655014808627858,retain,ret_000,M_npo_s0
5,-5,real,0.41782379150390625,3.6970672607421875,1.0665435791015625,0.1978260515521722,retain,ret_000,M_npo_s0
5,-4,real,0.41782379150390625,3.6970672607421875,-0.04876518249511719,-0.14228555408464533,retain,ret_000,M_npo_s0
5,-3,real,0.41782379150390625,3.6970672607421875,0.3916053771972656,-0.007995263100342704,retain,ret_000,M_npo_s0
5,-2,real,0.41782379150390625,3.6970672607421875,0.3517932891845703,-0.020135895043704645,retain,ret_000,M_npo_s0
5,-1,real,0.41782379150390625,3.6970672607421875,0.07047653198242188,-0.10592298582885275,retain,ret_000,M_npo_s0
5,-12,random_position,0.41782379150390625,3.6970672607421875,0.3870868682861328,-0.009373175095447597,retain,ret_000,M_npo_s0
6,-6,real,0.41782379150390625,3.6970672607421875,7.213323593139648,2.0722766898470746,retain,ret_000,M_npo_s0
6,-5,real,0.41782379150390625,3.6970672607421875,1.0535545349121094,0.1938650635037702,retain,ret_000,M_npo_s0
6,-4,real,0.41782379150390625,3.6970672607421875,-0.1555004119873047,-0.17483428994199857,retain,ret_000,M_npo_s0
6,-3,real,0.41782379150390625,3.6970672607421875,0.2596912384033203,-0.048222266685589446,retain,ret_000,M_npo_s0
6,-2,real,0.41782379150390625,3.6970672607421875,0.3214092254638672,-0.02940146620538508,retain,ret_000,M_npo_s0
6,-1,real,0.41782379150390625,3.6970672607421875,-0.47693824768066406,-0.27285623881791554,retain,ret_000,M_npo_s0
6,-2,random_position,0.41782379150390625,3.6970672607421875,0.3214092254638672,-0.02940146620538508,retain,ret_000,M_npo_s0
7,-6,real,0.41782379150390625,3.6970672607421875,8.068378448486328,2.3330242870803155,retain,ret_000,M_npo_s0
7,-5,real,0.41782379150390625,3.6970672607421875,0.8291740417480469,0.12544059448556014,retain,ret_000,M_npo_s0
7,-4,real,0.41782379150390625,3.6970672607421875,0.5713748931884766,0.046825160475272035,retain,ret_000,M_npo_s0
7,-3,real,0.41782379150390625,3.6970672607421875,0.33570098876953125,-0.025043216066372432,retain,ret_000,M_npo_s0
7,-2,real,0.41782379150390625,3.6970672607421875,0.23876571655273438,-0.054603470779424734,retain,ret_000,M_npo_s0
7,-1,real,0.41782379150390625,3.6970672607421875,-0.7728824615478516,-0.3631039488898764,retain,ret_000,M_npo_s0
7,-8,random_position,0.41782379150390625,3.6970672607421875,0.4071178436279297,-0.003264761514784199,retain,ret_000,M_npo_s0
8,-6,real,0.41782379150390625,3.6970672607421875,7.786529541015625,2.2470749179301888,retain,ret_000,M_npo_s0
8,-5,real,0.41782379150390625,3.6970672607421875,0.9422969818115234,0.15993725236554163,retain,ret_000,M_npo_s0
8,-4,real,0.41782379150390625,3.6970672607421875,0.43354034423828125,0.00479273737427789,retain,ret_000,M_npo_s0
8,-3,real,0.41782379150390625,3.6970672607421875,0.33558082580566406,-0.02507985956814179,retain,ret_000,M_npo_s0
8,-2,real,0.41782379150390625,3.6970672607421875,0.27801513671875,-0.04263442348720502,retain,ret_000,M_npo_s0
8,-1,real,0.41782379150390625,3.6970672607421875,0.10507583618164062,-0.09537198389081865,retain,ret_000,M_npo_s0
8,-5,random_position,0.41782379150390625,3.6970672607421875,0.9422969818115234,0.15993725236554163,retain,ret_000,M_npo_s0
9,-6,real,0.41782379150390625,3.6970672607421875,4.502153396606445,1.2455097169260405,retain,ret_000,M_npo_s0
9,-5,real,0.41782379150390625,3.6970672607421875,0.8520736694335938,0.1324237989656063,retain,ret_000,M_npo_s0
9,-4,real,0.41782379150390625,3.6970672607421875,1.741189956665039,0.40355837484324725,retain,ret_000,M_npo_s0
9,-3,real,0.41782379150390625,3.6970672607421875,0.8646106719970703,0.1362469376502093,retain,ret_000,M_npo_s0
9,-2,real,0.41782379150390625,3.6970672607421875,0.3365745544433594,-0.024776823624938056,retain,ret_000,M_npo_s0
9,-1,real,0.41782379150390625,3.6970672607421875,1.358224868774414,0.2867737897756487,retain,ret_000,M_npo_s0
9,-12,random_position,0.41782379150390625,3.6970672607421875,0.41167449951171875,-0.0018752166619747474,retain,ret_000,M_npo_s0
10,-6,real,0.41782379150390625,3.6970672607421875,0.785736083984375,0.11219425941737995,retain,ret_000,M_npo_s0
10,-5,real,0.41782379150390625,3.6970672607421875,0.7006778717041016,0.08625589495064179,retain,ret_000,M_npo_s0
10,-4,real,0.41782379150390625,3.6970672607421875,1.3401031494140625,0.28124760072309846,retain,ret_000,M_npo_s0
10,-3,real,0.41782379150390625,3.6970672607421875,1.7314815521240234,0.40059781255743726,retain,ret_000,M_npo_s0
10,-2,real,0.41782379150390625,3.6970672607421875,0.2970142364501953,-0.03684067870744991,retain,ret_000,M_npo_s0
10,-1,real,0.41782379150390625,3.6970672607421875,4.617744445800781,1.280759020699507,retain,ret_000,M_npo_s0
10,-6,random_position,0.41782379150390625,3.6970672607421875,0.785736083984375,0.11219425941737995,retain,ret_000,M_npo_s0
11,-6,real,0.41782379150390625,3.6970672607421875,0.41782379150390625,0.0,retain,ret_000,M_npo_s0
11,-5,real,0.41782379150390625,3.6970672607421875,0.41782379150390625,0.0,retain,ret_000,M_npo_s0
11,-4,real,0.41782379150390625,3.6970672607421875,0.41782379150390625,0.0,retain,ret_000,M_npo_s0
11,-3,real,0.41782379150390625,3.6970672607421875,0.41782379150390625,0.0,retain,ret_000,M_npo_s0
11,-2,real,0.41782379150390625,3.6970672607421875,0.41782379150390625,0.0,retain,ret_000,M_npo_s0
11,-1,real,0.41782379150390625,3.6970672607421875,4.287361145019531,1.1800091666918713,retain,ret_000,M_npo_s0
11,-6,random_position,0.41782379150390625,3.6970672607421875,0.41782379150390625,0.0,retain,ret_000,M_npo_s0
0,-6,real,-1.5855522155761719,3.6029911041259766,-1.6281013488769531,-0.008200593245355001,retain,ret_000,M_npo_s0
0,-5,real,-1.5855522155761719,3.6029911041259766,-1.3808135986328125,0.03945974897538535,retain,ret_000,M_npo_s0
