alpha,kind,draw,logit_diff,entity_id
0.5,random_matched_norm,3,-13.442971229553223,for_001
0.5,random_matched_norm,4,-13.442112922668457,for_001
0.5,random_matched_norm,5,-13.475371360778809,for_001
0.5,random_matched_norm,6,-13.441346168518066,for_001
0.5,random_matched_norm,7,-13.476110458374023,for_001
0.5,random_matched_norm,8,-13.425745010375977,for_001
0.5,random_matched_norm,9,-13.46306324005127,for_001
1.0,probe_direction,-1,-13.323858261108398,for_001
1.0,random_matched_norm,0,-13.404546737670898,for_001
1.0,random_matched_norm,1,-13.448004722595215,for_001
1.0,random_matched_norm,2,-13.483667373657227,for_001
1.0,random_matched_norm,3,-13.432918548583984,for_001
1.0,random_matched_norm,4,-13.43117904663086,for_001
1.0,random_matched_norm,5,-13.497591972351074,for_001
1.0,random_matched_norm,6,-13.429788589477539,for_001
1.0,random_matched_norm,7,-13.499197959899902,for_001
1.0,random_matched_norm,8,-13.398419380187988,for_001
1.0,random_matched_norm,9,-13.473196029663086,for_001
2.0,probe_direction,-1,-13.193737983703613,for_001
2.0,random_matched_norm,0,-13.355491638183594,for_001
2.0,random_matched_norm,1,-13.442480087280273,for_001
2.0,random_matched_norm,2,-13.513683319091797,for_001
2.0,random_matched_norm,3,-13.412355422973633,for_001
2.0,random_matched_norm,4,-13.40872573852539,for_001
2.0,random_matched_norm,5,-13.541143417358398,for_001
2.0,random_matched_norm,6,-13.406503677368164,for_001
2.0,random_matched_norm,7,-13.544882774353027,for_001
2.0,random_matched_norm,8,-13.343120574951172,for_001
2.0,random_matched_norm,9,-13.493207931518555,for_001
-2.0,probe_direction,-1,-15.320159912109375,for_001
-2.0,random_matched_norm,0,-15.204642295837402,for_001
-2.0,random_matched_norm,1,-15.098230361938477,for_001
-2.0,random_matched_norm,2,-15.011999130249023,for_001
-2.0,random_matched_norm,3,-15.101295471191406,for_001
-2.0,random_matched_norm,4,-15.123283386230469,for_001
-2.0,random_matched_norm,5,-14.994453430175781,for_001
-2.0,random_matched_norm,6,-15.125948905944824,for_001
-2.0,random_matched_norm,7,-14.97165584564209,for_001
-2.0,random_matched_norm,8,-15.209733009338379,for_001
-2.0,random_matched_norm,9,-15.036895751953125,for_001
-1.0,probe_direction,-1,-15.203104972839355,for_001
-1.0,random_matched_norm,0,-15.145068168640137,for_001
-1.0,random_matched_norm,1,-15.091821670532227,for_001
-1.0,random_matched_norm,2,-15.048688888549805,for_001
-1.0,random_matched_norm,3,-15.093253135681152,for_001
-1.0,random_matched_norm,4,-15.104331970214844,for_001
-1.0,random_matched_norm,5,-15.040081024169922,for_001
-1.0,random_matched_norm,6,-15.105490684509277,for_001
-1.0,random_matched_norm,7,-15.028538703918457,for_001
-1.0,random_matched_norm,8,-15.147664070129395,for_001
-1.0,random_matched_norm,9,-15.06092357635498,for_001
-0.5,probe_direction,-1,-15.144017219543457,for_001
-0.5,random_matched_norm,0,-15.114925384521484,for_001
-0.5,random_matched_norm,1,-15.088294982910156,for_001
-0.5,random_matched_norm,2,-15.066727638244629,for_001
-0.5,random_matched_norm,3,-15.08897590637207,for_001
-0.5,random_matched_norm,4,-15.094551086425781,for_001
-0.5,random_matched_norm,5,-15.062472343444824,for_001
-0.5,random_matched_norm,6,-15.095087051391602,for_001
-0.5,random_matched_norm,7,-15.056653022766113,for_001
-0.5,random_matched_norm,8,-15.116243362426758,for_001
-0.5,random_matched_norm,9,-15.072797775268555,for_001
0.0,probe_direction,-1,-15.084572792053223,for_001
0.0,random_matched_norm,0,-15.084572792053223,for_001
0.0,random_matched_norm,1,-15.084572792053223,for_001
0.0,random_matched_norm,2,-15.084572792053223,for_001
0.0,random_matched_norm,3,-15.084572792053223,for_001
0.0,random_matched_norm,4,-15.084572792053223,for_001
0.0,random_matched_norm,5,-15.084572792053223,for_001
0.0,random_matched_norm,6,-15.084572792053223,for_001
0.0,random_matched_norm,7,-15.084572792053223,for_001
0.0,random_matched_norm,8,-15.084572792053223,for_001
0.0,random_matched_norm,9,-15.084572792053223,for_001
0.5,probe_direction,-1,-15.024726867675781,for_001
0.5,random_matched_norm,0,-15.053974151611328,for_001
0.5,random_matched_norm,1,-15.08060359954834,for_001
0.5,random_matched_norm,2,-15.102182388305664,for_001
0.5,random_matched_norm,3,-15.079977035522461,for_001
0.5,random_matched_norm,4,-15.074370384216309,for_001
0.5,random_matched_norm,5,-15.106371879577637,for_001
0.5,random_matched_norm,6,-15.07391357421875,for_001
0.5,random_matched_norm,7,-15.112249374389648,for_001
0.5,random_matched_norm,8,-15.052621841430664,for_001
0.5,random_matched_norm,9,-15.096232414245605,for_001
1.0,probe_direction,-1,-14.964517593383789,for_001
1.0,random_matched_norm,0,-15.023170471191406,for_001
1.0,random_matched_norm,1,-15.076436996459961,for_001
1.0,random_matched_norm,2,-15.11962604522705,for_001
1.0,random_matched_norm,3,-15.075239181518555,for_001
1.0,random_matched_norm,4,-15.063977241516113,for_001
1.0,random_matched_norm,5,-15.127885818481445,for_001
1.0,random_matched_norm,6,-15.063142776489258,for_001
1.0,random_matched_norm,7,-15.139728546142578,for_001
1.0,random_matched_norm,8,-15.020435333251953,for_001
1.0,random_matched_norm,9,-15.107810020446777,for_001
2.0,probe_direction,-1,-14.842935562133789,for_001
2.0,random_matched_norm,0,-14.9608736038208,for_001
2.0,random_matched_norm,1,-15.067461013793945,for_001
2.0,random_matched_norm,2,-15.153853416442871,for_001
2.0,random_matched_norm,3,-15.065300941467285,for_001
2.0,random_matched_norm,4,-15.042598724365234,for_001
2.0,random_matched_norm,5,-15.170100212097168,for_001
2.0,random_matched_norm,6,-15.041250228881836,for_001
2.0,random_matched_norm,7,-15.194032669067383,for_001
2.0,random_matched_norm,8,-14.955286979675293,for_001
2.0,random_matched_norm,9,-15.13063907623291,for_001
-2.0,probe_direction,-1,-14.164087295532227,for_001
-2.0,random_matched_norm,0,-14.015509605407715,for_001
-2.0,random_matched_norm,1,-13.897347450256348,for_001
-2.0,random_matched_norm,2,-13.84343147277832,for_001
-2.0,random_matched_norm,3,-13.978362083435059,for_001
-2.0,random_matched_norm,4,-13.95788860321045,for_001
-2.0,random_matched_norm,5,-13.842902183532715,for_001
-2.0,random_matched_norm,6,-13.953598022460938,for_001
-2.0,random_matched_norm,7,-13.851534843444824,for_001
-2.0,random_matched_norm,8,-14.042769432067871,for_001
-2.0,random_matched_norm,9,-13.858720779418945,for_001
-1.0,probe_direction,-1,-14.041776657104492,for_001
-1.0,random_matched_norm,0,-13.967273712158203,for_001
-1.0,random_matched_norm,1,-13.908062934875488,for_001
-1.0,random_matched_norm,2,-13.881204605102539,for_001
-1.0,random_matched_norm,3,-13.9485502243042,for_001
-1.0,random_matched_norm,4,-13.938529014587402,for_001
-1.0,random_matched_norm,5,-13.881126403808594,for_001
-1.0,random_matched_norm,6,-13.936051368713379,for_001
-1.0,random_matched_norm,7,-13.885281562805176,for_001
-1.0,random_matched_norm,8,-13.980838775634766,for_001
-1.0,random_matched_norm,9,-13.888644218444824,for_001
-0.5,probe_direction,-1,-13.980118751525879,for_001
-0.5,random_matched_norm,0,-13.9428129196167,for_001
-0.5,random_matched_norm,1,-13.913178443908691,for_001
-0.5,random_matched_norm,2,-13.899771690368652,for_001
-0.5,random_matched_norm,3,-13.9334077835083,for_001
-0.5,random_matched_norm,4,-13.928452491760254,for_001
-0.5,random_matched_norm,5,-13.899775505065918,for_001
-0.5,random_matched_norm,6,-13.927129745483398,for_001
-0.5,random_matched_norm,7,-13.901814460754395,for_001
-0.5,random_matched_norm,8,-13.949577331542969,for_001
-0.5,random_matched_norm,9,-13.903433799743652,for_001
0.0,probe_direction,-1,-13.918123245239258,for_001
0.0,random_matched_norm,0,-13.918123245239258,for_001
0.0,random_matched_norm,1,-13.918123245239258,for_001
0.0,random_matched_norm,2,-13.918123245239258,for_001
0.0,random_matched_norm,3,-13.918123245239258,for_001
0.0,random_matched_norm,4,-13.918123245239258,for_001
0.0,random_matched_norm,5,-13.918123245239258,for_001
0.0,random_matched_norm,6,-13.918123245239258,for_001
0.0,random_matched_norm,7,-13.918123245239258,for_001
0.0,random_matched_norm,8,-13.918123245239258,for_001
0.0,random_matched_norm,9,-13.918123245239258,for_001
0.5,probe_direction,-1,-13.855780601501465,for_001
0.5,random_matched_norm,0,-13.893217086791992,for_001
0.5,random_matched_norm,1,-13.922905921936035,for_001
0.5,random_matched_norm,2,-13.93626594543457,for_001
0.5,random_matched_norm,3,-13.902688980102539,for_001
0.5,random_matched_norm,4,-13.907532691955566,for_001
0.5,random_matched_norm,5,-13.93617057800293,for_001
0.5,random_matched_norm,6,-13.909025192260742,for_001
0.5,random_matched_norm,7,-13.93420696258545,for_001
0.5,random_matched_norm,8,-13.88646125793457,for_001
0.5,random_matched_norm,9,-13.932696342468262,for_001
1.0,probe_direction,-1,-13.793088912963867,for_001
1.0,random_matched_norm,0,-13.868091583251953,for_001
1.0,random_matched_norm,1,-13.927518844604492,for_001
1.0,random_matched_norm,2,-13.954201698303223,for_001
1.0,random_matched_norm,3,-13.887100219726562,for_001
1.0,random_matched_norm,4,-13.896685600280762,for_001
1.0,random_matched_norm,5,-13.953913688659668,for_001
1.0,random_matched_norm,6,-13.899832725524902,for_001
1.0,random_matched_norm,7,-13.950078010559082,for_001
1.0,random_matched_norm,8,-13.854609489440918,for_001
1.0,random_matched_norm,9,-13.947150230407715,for_001
2.0,probe_direction,-1,-13.666619300842285,for_001
2.0,random_matched_norm,0,-13.817176818847656,for_001
2.0,random_matched_norm,1,-13.936258316040039,for_001
2.0,random_matched_norm,2,-13.9894380569458,for_001
2.0,random_matched_norm,3,-13.85547161102295,for_001
2.0,random_matched_norm,4,-13.87419605255127,for_001
2.0,random_matched_norm,5,-13.98851203918457,for_001
2.0,random_matched_norm,6,-13.881172180175781,for_001
2.0,random_matched_norm,7,-13.981131553649902,for_001
2.0,random_matched_norm,8,-13.790297508239746,for_001
2.0,random_matched_norm,9,-13.975713729858398,for_001
-2.0,probe_direction,-1,-16.656131267547607,for_001
-2.0,random_matched_norm,0,-16.54377794265747,for_001
-2.0,random_matched_norm,1,-16.434110641479492,for_001
-2.0,random_matched_norm,2,-16.35057258605957,for_001
-2.0,random_matched_norm,3,-16.435802459716797,for_001
-2.0,random_matched_norm,4,-16.464767932891846,for_001
-2.0,random_matched_norm,5,-16.355157375335693,for_001
-2.0,random_matched_norm,6,-16.468339920043945,for_001
-2.0,random_matched_norm,7,-16.32331418991089,for_001
-2.0,random_matched_norm,8,-16.541399002075195,for_001
-2.0,random_matched_norm,9,-16.39917516708374,for_001
-1.0,probe_direction,-1,-16.544342041015625,for_001
-1.0,random_matched_norm,0,-16.487921237945557,for_001
-1.0,random_matched_norm,1,-16.433032035827637,for_001
-1.0,random_matched_norm,2,-16.391263008117676,for_001
-1.0,random_matched_norm,3,-16.433792114257812,for_001
-1.0,random_matched_norm,4,-16.44829559326172,for_001
-1.0,random_matched_norm,5,-16.393676280975342,for_001
-1.0,random_matched_norm,6,-16.449975967407227,for_001
-1.0,random_matched_norm,7,-16.377671241760254,for_001
-1.0,random_matched_norm,8,-16.486756324768066,for_001
-1.0,random_matched_norm,9,-16.415359497070312,for_001
-0.5,probe_direction,-1,-16.487899780273438,for_001
-0.5,random_matched_norm,0,-16.45963478088379,for_001
-0.5,random_matched_norm,1,-16.43216371536255,for_001
-0.5,random_matched_norm,2,-16.41128635406494,for_001
-0.5,random_matched_norm,3,-16.432533264160156,for_001
-0.5,random_matched_norm,4,-16.439784049987793,for_001
-0.5,random_matched_norm,5,-16.412526607513428,for_001
-0.5,random_matched_norm,6,-16.44060516357422,for_001
-0.5,random_matched_norm,7,-16.404491424560547,for_001
-0.5,random_matched_norm,8,-16.459055423736572,for_001
-0.5,random_matched_norm,9,-16.423279762268066,for_001
0.0,probe_direction,-1,-16.431094646453857,for_001
0.0,random_matched_norm,0,-16.431094646453857,for_001
0.0,random_matched_norm,1,-16.431094646453857,for_001
0.0,random_matched_norm,2,-16.431094646453857,for_001
0.0,random_matched_norm,3,-16.431094646453857,for_001
0.0,random_matched_norm,4,-16.431094646453857,for_001
0.0,random_matched_norm,5,-16.431094646453857,for_001
0.0,random_matched_norm,6,-16.431094646453857,for_001
0.0,random_matched_norm,7,-16.431094646453857,for_001
0.0,random_matched_norm,8,-16.431094646453857,for_001
0.0,random_matched_norm,9,-16.431094646453857,for_001
0.5,probe_direction,-1,-16.373918056488037,for_001
0.5,random_matched_norm,0,-16.40232753753662,for_001
0.5,random_matched_norm,1,-16.42981481552124,for_001
0.5,random_matched_norm,2,-16.450690269470215,for_001
0.5,random_matched_norm,3,-16.429500579833984,for_001
0.5,random_matched_norm,4,-16.422226905822754,for_001
0.5,random_matched_norm,5,-16.449389934539795,for_001
0.5,random_matched_norm,6,-16.421459197998047,for_001
0.5,random_matched_norm,7,-16.457468509674072,for_001
0.5,random_matched_norm,8,-16.40288209915161,for_001
0.5,random_matched_norm,9,-16.43879461288452,for_001
1.0,probe_direction,-1,-16.316368579864502,for_001
1.0,random_matched_norm,0,-16.37330961227417,for_001
1.0,random_matched_norm,1,-16.42832612991333,for_001
1.0,random_matched_norm,2,-16.470067024230957,for_001
1.0,random_matched_norm,3,-16.427732944488525,for_001
1.0,random_matched_norm,4,-16.413188934326172,for_001
1.0,random_matched_norm,5,-16.467419147491455,for_001
1.0,random_matched_norm,6,-16.41169786453247,for_001
1.0,random_matched_norm,7,-16.48360776901245,for_001
1.0,random_matched_norm,8,-16.37440013885498,for_001
1.0,random_matched_norm,9,-16.446372032165527,for_001
2.0,probe_direction,-1,-16.20013666152954,for_001
2.0,random_matched_norm,0,-16.314579486846924,for_001
2.0,random_matched_norm,1,-16.42471981048584,for_001
2.0,random_matched_norm,2,-16.50820541381836,for_001
2.0,random_matched_norm,3,-16.42369794845581,for_001
2.0,random_matched_norm,4,-16.39457607269287,for_001
2.0,random_matched_norm,5,-16.502657890319824,for_001
2.0,random_matched_norm,6,-16.3917875289917,for_001
2.0,random_matched_norm,7,-16.535216331481934,for_001
2.0,random_matched_norm,8,-16.31667137145996,for_001
2.0,random_matched_norm,9,-16.461198806762695,for_001
-2.0,probe_direction,-1,-14.099740028381348,for_001
-2.0,random_matched_norm,0,-13.96397590637207,for_001
-2.0,random_matched_norm,1,-13.85892105102539,for_001
-2.0,random_matched_norm,2,-13.772886276245117,for_001
-2.0,random_matched_norm,3,-13.881488800048828,for_001
-2.0,random_matched_norm,4,-13.894906997680664,for_001
-2.0,random_matched_norm,5,-13.756170272827148,for_001
-2.0,random_matched_norm,6,-13.884300231933594,for_001
-2.0,random_matched_norm,7,-13.747030258178711,for_001
-2.0,random_matched_norm,8,-13.98228645324707,for_001
-2.0,random_matched_norm,9,-13.809207916259766,for_001
-1.0,probe_direction,-1,-13.973625183105469,for_001
-1.0,random_matched_norm,0,-13.905355453491211,for_001
-1.0,random_matched_norm,1,-13.852802276611328,for_001
-1.0,random_matched_norm,2,-13.809815406799316,for_001
-1.0,random_matched_norm,3,-13.864059448242188,for_001
-1.0,random_matched_norm,4,-13.870796203613281,for_001
-1.0,random_matched_norm,5,-13.801700592041016,for_001
-1.0,random_matched_norm,6,-13.865311622619629,for_001
-1.0,random_matched_norm,7,-13.796897888183594,for_001
-1.0,random_matched_norm,8,-13.9146089553833,for_001
-1.0,random_matched_norm,9,-13.827754020690918,for_001
-0.5,probe_direction,-1,-13.909964561462402,for_001
-0.5,random_matched_norm,0,-13.875736236572266,for_001
-0.5,random_matched_norm,1,-13.849451065063477,for_001
-0.5,random_matched_norm,2,-13.827962875366211,for_001
-0.5,random_matched_norm,3,-13.855077743530273,for_001
-0.5,random_matched_norm,4,-13.858454704284668,for_001
-0.5,random_matched_norm,5,-13.823970794677734,for_001
-0.5,random_matched_norm,6,-13.855659484863281,for_001
-0.5,random_matched_norm,7,-13.821503639221191,for_001
-0.5,random_matched_norm,8,-13.88038444519043,for_001
-0.5,random_matched_norm,9,-13.83687973022461,for_001
0.0,probe_direction,-1,-13.845908164978027,for_001
0.0,random_matched_norm,0,-13.845908164978027,for_001
0.0,random_matched_norm,1,-13.845908164978027,for_001
0.0,random_matched_norm,2,-13.845908164978027,for_001
0.0,random_matched_norm,3,-13.845908164978027,for_001
0.0,random_matched_norm,4,-13.845908164978027,for_001
0.0,random_matched_norm,5,-13.845908164978027,for_001
0.0,random_matched_norm,6,-13.845908164978027,for_001
0.0,random_matched_norm,7,-13.845908164978027,for_001
0.0,random_matched_norm,8,-13.845908164978027,for_001
0.0,random_matched_norm,9,-13.845908164978027,for_001
0.5,probe_direction,-1,-13.781447410583496,for_001
0.5,random_matched_norm,0,-13.81588363647461,for_001
0.5,random_matched_norm,1,-13.842177391052246,for_001
0.5,random_matched_norm,2,-13.863645553588867,for_001
0.5,random_matched_norm,3,-13.836565017700195,for_001
0.5,random_matched_norm,4,-13.83317756652832,for_001
0.5,random_matched_norm,5,-13.867528915405273,for_001
0.5,random_matched_norm,6,-13.836057662963867,for_001
0.5,random_matched_norm,7,-13.870104789733887,for_001
0.5,random_matched_norm,8,-13.811174392700195,for_001
0.5,random_matched_norm,9,-13.854842185974121,for_001
1.0,probe_direction,-1,-13.71658992767334,for_001
1.0,random_matched_norm,0,-13.785664558410645,for_001
1.0,random_matched_norm,1,-13.838255882263184,for_001
1.0,random_matched_norm,2,-13.881173133850098,for_001
1.0,random_matched_norm,3,-13.827046394348145,for_001
1.0,random_matched_norm,4,-13.820256233215332,for_001
1.0,random_matched_norm,5,-13.888825416564941,for_001
1.0,random_matched_norm,6,-13.826103210449219,for_001
1.0,random_matched_norm,7,-13.894081115722656,for_001
1.0,random_matched_norm,8,-13.77618408203125,for_001
1.0,random_matched_norm,9,-13.86367416381836,for_001
2.0,probe_direction,-1,-13.585624694824219,for_001
2.0,random_matched_norm,0,-13.724621772766113,for_001
2.0,random_matched_norm,1,-13.829862594604492,for_001
2.0,random_matched_norm,2,-13.91559886932373,for_001
2.0,random_matched_norm,3,-13.807462692260742,for_001
2.0,random_matched_norm,4,-13.793828964233398,for_001
2.0,random_matched_norm,5,-13.930471420288086,for_001
2.0,random_matched_norm,6,-13.80590534210205,for_001
2.0,random_matched_norm,7,-13.94140338897705,for_001
2.0,random_matched_norm,8,-13.705442428588867,for_001
2.0,random_matched_norm,9,-13.88104248046875,for_001
-2.0,probe_direction,-1,-17.305105686187744,for_001
-2.0,random_matched_norm,0,-17.17809820175171,for_001
-2.0,random_matched_norm,1,-17.053085327148438,for_001
-2.0,random_matched_norm,2,-17.00309944152832,for_001
-2.0,random_matched_norm,3,-17.09959363937378,for_001
-2.0,random_matched_norm,4,-17.103880405426025,for_001
-2.0,random_matched_norm,5,-17.00502586364746,for_001
-2.0,random_matched_norm,6,-17.138999462127686,for_001
-2.0,random_matched_norm,7,-16.975123405456543,for_001
-2.0,random_matched_norm,8,-17.162724018096924,for_001
-2.0,random_matched_norm,9,-17.01171350479126,for_001
-1.0,probe_direction,-1,-17.190636157989502,for_001
-1.0,random_matched_norm,0,-17.12693738937378,for_001
-1.0,random_matched_norm,1,-17.06440019607544,for_001
-1.0,random_matched_norm,2,-17.0394287109375,for_001
-1.0,random_matched_norm,3,-17.087589263916016,for_001
-1.0,random_matched_norm,4,-17.089834690093994,for_001
-1.0,random_matched_norm,5,-17.040610790252686,for_001
-1.0,random_matched_norm,6,-17.107126712799072,for_001
-1.0,random_matched_norm,7,-17.02541971206665,for_001
-1.0,random_matched_norm,8,-17.119282722473145,for_001
-1.0,random_matched_norm,9,-17.043468952178955,for_001
-0.5,probe_direction,-1,-17.13290786743164,for_001
-0.5,random_matched_norm,0,-17.10100269317627,for_001
-0.5,random_matched_norm,1,-17.069716453552246,for_001
-0.5,random_matched_norm,2,-17.057252407073975,for_001
-0.5,random_matched_norm,3,-17.08128595352173,for_001
-0.5,random_matched_norm,4,-17.08244514465332,for_001
-0.5,random_matched_norm,5,-17.05789089202881,for_001
-0.5,random_matched_norm,6,-17.091020107269287,for_001
-0.5,random_matched_norm,7,-17.05023431777954,for_001
-0.5,random_matched_norm,8,-17.097180366516113,for_001
-0.5,random_matched_norm,9,-17.059197902679443,for_001
0.0,probe_direction,-1,-17.074819087982178,for_001
0.0,random_matched_norm,0,-17.074819087982178,for_001
0.0,random_matched_norm,1,-17.074819087982178,for_001
0.0,random_matched_norm,2,-17.074819087982178,for_001
0.0,random_matched_norm,3,-17.074819087982178,for_001
0.0,random_matched_norm,4,-17.074819087982178,for_001
0.0,random_matched_norm,5,-17.074819087982178,for_001
0.0,random_matched_norm,6,-17.074819087982178,for_001
0.0,random_matched_norm,7,-17.074819087982178,for_001
0.0,random_matched_norm,8,-17.074819087982178,for_001
0.0,random_matched_norm,9,-17.074819087982178,for_001
0.5,probe_direction,-1,-17.01639986038208,for_001
0.5,random_matched_norm,0,-17.048410415649414,for_001
0.5,random_matched_norm,1,-17.079689979553223,for_001
0.5,random_matched_norm,2,-17.092158794403076,for_001
0.5,random_matched_norm,3,-17.068149089813232,for_001
0.5,random_matched_norm,4,-17.066964626312256,for_001
0.5,random_matched_norm,5,-17.091405391693115,for_001
0.5,random_matched_norm,6,-17.05850839614868,for_001
0.5,random_matched_norm,7,-17.099181175231934,for_001
0.5,random_matched_norm,8,-17.05220890045166,for_001
0.5,random_matched_norm,9,-17.090322017669678,for_001
1.0,probe_direction,-1,-16.957616806030273,for_001
1.0,random_matched_norm,0,-17.021778106689453,for_001
1.0,random_matched_norm,1,-17.08435344696045,for_001
1.0,random_matched_norm,2,-17.10925054550171,for_001
1.0,random_matched_norm,3,-17.06130361557007,for_001
1.0,random_matched_norm,4,-17.058825969696045,for_001
1.0,random_matched_norm,5,-17.10762882232666,for_001
1.0,random_matched_norm,6,-17.04210615158081,for_001
1.0,random_matched_norm,7,-17.1233172416687,for_001
1.0,random_matched_norm,8,-17.02934217453003,for_001
1.0,random_matched_norm,9,-17.105714797973633,for_001
2.0,probe_direction,-1,-16.838991165161133,for_001
2.0,random_matched_norm,0,-16.967833518981934,for_001
2.0,random_matched_norm,1,-17.093003749847412,for_001
2.0,random_matched_norm,2,-17.142719745635986,for_001
2.0,random_matched_norm,3,-17.047051429748535,for_001
2.0,random_matched_norm,4,-17.041852951049805,for_001
2.0,random_matched_norm,5,-17.139074325561523,for_001
2.0,random_matched_norm,6,-17.00895071029663,for_001
2.0,random_matched_norm,7,-17.170897960662842,for_001
2.0,random_matched_norm,8,-16.9828200340271,for_001
2.0,random_matched_norm,9,-17.136134147644043,for_001
-2.0,probe_direction,-1,-4.265860080718994,for_002
-2.0,random_matched_norm,0,-4.197826862335205,for_002
-2.0,random_matched_norm,1,-4.206024169921875,for_002
-2.0,random_matched_norm,2,-4.179958343505859,for_002
-2.0,random_matched_norm,3,-4.151067733764648,for_002
-2.0,random_matched_norm,4,-4.187264442443848,for_002
-2.0,random_matched_norm,5,-4.169379234313965,for_002
-2.0,random_matched_norm,6,-4.185556888580322,for_002
-2.0,random_matched_norm,7,-4.179226398468018,for_002
-2.0,random_matched_norm,8,-4.172846794128418,for_002
-2.0,random_matched_norm,9,-4.1828389167785645,for_002
-1.0,probe_direction,-1,-4.219606399536133,for_002
-1.0,random_matched_norm,0,-4.185691833496094,for_002
-1.0,random_matched_norm,1,-4.189899444580078,for_002
-1.0,random_matched_norm,2,-4.176637649536133,for_002
-1.0,random_matched_norm,3,-4.1623430252075195,for_002
-1.0,random_matched_norm,4,-4.180212020874023,for_002
-1.0,random_matched_norm,5,-4.171426296234131,for_002
-1.0,random_matched_norm,6,-4.179466247558594,for_002
-1.0,random_matched_norm,7,-4.1763081550598145,for_002
-1.0,random_matched_norm,8,-4.173032283782959,for_002
-1.0,random_matched_norm,9,-4.178159236907959,for_002
-0.5,probe_direction,-1,-4.196424961090088,for_002
-0.5,random_matched_norm,0,-4.179487705230713,for_002
-0.5,random_matched_norm,1,-4.1816182136535645,for_002
-0.5,random_matched_norm,2,-4.174936771392822,for_002
-0.5,random_matched_norm,3,-4.167825222015381,for_002
-0.5,random_matched_norm,4,-4.176701545715332,for_002
-0.5,random_matched_norm,5,-4.172339916229248,for_002
-0.5,random_matched_norm,6,-4.176357269287109,for_002
-0.5,random_matched_norm,7,-4.174783229827881,for_002
-0.5,random_matched_norm,8,-4.173117160797119,for_002
-0.5,random_matched_norm,9,-4.175713062286377,for_002
0.0,probe_direction,-1,-4.173195838928223,for_002
0.0,random_matched_norm,0,-4.173195838928223,for_002
0.0,random_matched_norm,1,-4.173195838928223,for_002
0.0,random_matched_norm,2,-4.173195838928223,for_002
0.0,random_matched_norm,3,-4.173195838928223,for_002
0.0,random_matched_norm,4,-4.173195838928223,for_002
0.0,random_matched_norm,5,-4.173195838928223,for_002
0.0,random_matched_norm,6,-4.173195838928223,for_002
0.0,random_matched_norm,7,-4.173195838928223,for_002
0.0,random_matched_norm,8,-4.173195838928223,for_002
0.0,random_matched_norm,9,-4.173195838928223,for_002
0.5,probe_direction,-1,-4.149930000305176,for_002
0.5,random_matched_norm,0,-4.16681432723999,for_002
0.5,random_matched_norm,1,-4.164628028869629,for_002
0.5,random_matched_norm,2,-4.171423435211182,for_002
0.5,random_matched_norm,3,-4.178467273712158,for_002
0.5,random_matched_norm,4,-4.1697001457214355,for_002
0.5,random_matched_norm,5,-4.173985958099365,for_002
0.5,random_matched_norm,6,-4.169992923736572,for_002
0.5,random_matched_norm,7,-4.171560764312744,for_002
0.5,random_matched_norm,8,-4.1732683181762695,for_002
0.5,random_matched_norm,9,-4.1706156730651855,for_002
1.0,probe_direction,-1,-4.12662410736084,for_002
1.0,random_matched_norm,0,-4.160340309143066,for_002
1.0,random_matched_norm,1,-4.155917644500732,for_002
1.0,random_matched_norm,2,-4.169620513916016,for_002
1.0,random_matched_norm,3,-4.183633327484131,for_002
1.0,random_matched_norm,4,-4.1662139892578125,for_002
1.0,random_matched_norm,5,-4.174707412719727,for_002
1.0,random_matched_norm,6,-4.166736125946045,for_002
1.0,random_matched_norm,7,-4.169872283935547,for_002
1.0,random_matched_norm,8,-4.173327445983887,for_002
1.0,random_matched_norm,9,-4.1679606437683105,for_002
2.0,probe_direction,-1,-4.07990026473999,for_002
2.0,random_matched_norm,0,-4.14711332321167,for_002
2.0,random_matched_norm,1,-4.138070583343506,for_002
2.0,random_matched_norm,2,-4.165904521942139,for_002
2.0,random_matched_norm,3,-4.193645000457764,for_002
2.0,random_matched_norm,4,-4.159259796142578,for_002
2.0,random_matched_norm,5,-4.175948143005371,for_002
2.0,random_matched_norm,6,-4.160080432891846,for_002
2.0,random_matched_norm,7,-4.166354179382324,for_002
2.0,random_matched_norm,8,-4.173427581787109,for_002
2.0,random_matched_norm,9,-4.162444591522217,for_002
-2.0,probe_direction,-1,-2.8168797492980957,for_002
-2.0,random_matched_norm,0,-2.7253875732421875,for_002
-2.0,random_matched_norm,1,-2.7436914443969727,for_002
-2.0,random_matched_norm,2,-2.7254910469055176,for_002
-2.0,random_matched_norm,3,-2.6827759742736816,for_002
-2.0,random_matched_norm,4,-2.7170376777648926,for_002
-2.0,random_matched_norm,5,-2.693314552307129,for_002
-2.0,random_matched_norm,6,-2.716309070587158,for_002
-2.0,random_matched_norm,7,-2.7091383934020996,for_002
-2.0,random_matched_norm,8,-2.7007884979248047,for_002
-2.0,random_matched_norm,9,-2.709580421447754,for_002
-1.0,probe_direction,-1,-2.7624974250793457,for_002
-1.0,random_matched_norm,0,-2.7168145179748535,for_002
-1.0,random_matched_norm,1,-2.7260990142822266,for_002
-1.0,random_matched_norm,2,-2.716813087463379,for_002
-1.0,random_matched_norm,3,-2.695566177368164,for_002
-1.0,random_matched_norm,4,-2.712491989135742,for_002
-1.0,random_matched_norm,5,-2.700749397277832,for_002
-1.0,random_matched_norm,6,-2.7122230529785156,for_002
