accuracy,control_task_accuracy,selectivity,chance,n_train,n_test,seed,probe,layer,model,set,condition
0.9027777777777778,0.25,0.6527777777777778,0.08333333333333333,216,72,19,logistic,10,M_injected,forget,M_injected:forget
0.9861111111111112,0.125,0.8611111111111112,0.08333333333333333,216,72,0,logistic,11,M_injected,forget,M_injected:forget
0.9166666666666666,0.08333333333333333,0.8333333333333333,0.08333333333333333,216,72,1,logistic,11,M_injected,forget,M_injected:forget
0.9166666666666666,0.08333333333333333,0.8333333333333333,0.08333333333333333,216,72,2,logistic,11,M_injected,forget,M_injected:forget
1.0,0.0,1.0,0.08333333333333333,216,72,3,logistic,11,M_injected,forget,M_injected:forget
1.0,0.125,0.875,0.08333333333333333,216,72,4,logistic,11,M_injected,forget,M_injected:forget
0.9166666666666666,0.0,0.9166666666666666,0.08333333333333333,216,72,5,logistic,11,M_injected,forget,M_injected:forget
0.9166666666666666,0.0,0.9166666666666666,0.08333333333333333,216,72,6,logistic,11,M_injected,forget,M_injected:forget
1.0,0.08333333333333333,0.9166666666666666,0.08333333333333333,216,72,7,logistic,11,M_injected,forget,M_injected:forget
0.9166666666666666,0.08333333333333333,0.8333333333333333,0.08333333333333333,216,72,8,logistic,11,M_injected,forget,M_injected:forget
0.8611111111111112,0.0,0.8611111111111112,0.08333333333333333,216,72,9,logistic,11,M_injected,forget,M_injected:forget
0.9027777777777778,0.16666666666666666,0.7361111111111112,0.08333333333333333,216,72,10,logistic,11,M_injected,forget,M_injected:forget
1.0,0.16666666666666666,0.8333333333333334,0.08333333333333333,216,72,11,logistic,11,M_injected,forget,M_injected:forget
0.9027777777777778,0.25,0.6527777777777778,0.08333333333333333,216,72,12,logistic,11,M_injected,forget,M_injected:forget
0.9166666666666666,0.2222222222222222,0.6944444444444444,0.08333333333333333,216,72,13,logistic,11,M_injected,forget,M_injected:forget
0.8611111111111112,0.08333333333333333,0.7777777777777778,0.08333333333333333,216,72,14,logistic,11,M_injected,forget,M_injected:forget
0.8611111111111112,0.08333333333333333,0.7777777777777778,0.08333333333333333,216,72,15,logistic,11,M_injected,forget,M_injected:forget
0.9861111111111112,0.0,0.9861111111111112,0.08333333333333333,216,72,16,logistic,11,M_injected,forget,M_injected:forget
0.9166666666666666,0.0,0.9166666666666666,0.08333333333333333,216,72,17,logistic,11,M_injected,forget,M_injected:forget
0.8333333333333334,0.013888888888888888,0.8194444444444445,0.08333333333333333,216,72,18,logistic,11,M_injected,forget,M_injected:forget
0.9166666666666666,0.25,0.6666666666666666,0.08333333333333333,216,72,19,logistic,11,M_injected,forget,M_injected:forget
0.08333333333333333,0.027777777777777776,0.05555555555555555,0.08333333333333333,216,72,0,logistic,0,M_injected,control,M_injected:control
0.08333333333333333,0.16666666666666666,-0.08333333333333333,0.08333333333333333,216,72,1,logistic,0,M_injected,control,M_injected:control
0.06944444444444445,0.1388888888888889,-0.06944444444444445,0.08333333333333333,216,72,2,logistic,0,M_injected,control,M_injected:control
0.16666666666666666,0.2638888888888889,-0.09722222222222224,0.08333333333333333,216,72,3,logistic,0,M_injected,control,M_injected:control
0.1527777777777778,0.20833333333333334,-0.05555555555555555,0.08333333333333333,216,72,4,logistic,0,M_injected,control,M_injected:control
0.05555555555555555,0.1388888888888889,-0.08333333333333334,0.08333333333333333,216,72,5,logistic,0,M_injected,control,M_injected:control
0.06944444444444445,0.125,-0.05555555555555555,0.08333333333333333,216,72,6,logistic,0,M_injected,control,M_injected:control
0.013888888888888888,0.09722222222222222,-0.08333333333333334,0.08333333333333333,216,72,7,logistic,0,M_injected,control,M_injected:control
0.125,0.05555555555555555,0.06944444444444445,0.08333333333333333,216,72,8,logistic,0,M_injected,control,M_injected:control
0.013888888888888888,0.041666666666666664,-0.027777777777777776,0.08333333333333333,216,72,9,logistic,0,M_injected,control,M_injected:control
0.08333333333333333,0.013888888888888888,0.06944444444444445,0.08333333333333333,216,72,10,logistic,0,M_injected,control,M_injected:control
0.041666666666666664,0.1111111111111111,-0.06944444444444445,0.08333333333333333,216,72,11,logistic,0,M_injected,control,M_injected:control
0.08333333333333333,0.013888888888888888,0.06944444444444445,0.08333333333333333,216,72,12,logistic,0,M_injected,control,M_injected:control
0.08333333333333333,0.1111111111111111,-0.027777777777777776,0.08333333333333333,216,72,13,logistic,0,M_injected,control,M_injected:control
0.027777777777777776,0.06944444444444445,-0.04166666666666667,0.08333333333333333,216,72,14,logistic,0,M_injected,control,M_injected:control
0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,216,72,15,logistic,0,M_injected,control,M_injected:control
0.0,0.125,-0.125,0.08333333333333333,216,72,16,logistic,0,M_injected,control,M_injected:control
0.08333333333333333,0.027777777777777776,0.05555555555555555,0.08333333333333333,216,72,17,logistic,0,M_injected,control,M_injected:control
0.027777777777777776,0.08333333333333333,-0.05555555555555555,0.08333333333333333,216,72,18,logistic,0,M_injected,control,M_injected:control
0.08333333333333333,0.09722222222222222,-0.013888888888888895,0.08333333333333333,216,72,19,logistic,0,M_injected,control,M_injected:control
0.05555555555555555,0.0,0.05555555555555555,0.08333333333333333,216,72,0,logistic,1,M_injected,control,M_injected:control
0.08333333333333333,0.18055555555555555,-0.09722222222222222,0.08333333333333333,216,72,1,logistic,1,M_injected,control,M_injected:control
0.0,0.08333333333333333,-0.08333333333333333,0.08333333333333333,216,72,2,logistic,1,M_injected,control,M_injected:control
0.1111111111111111,0.25,-0.1388888888888889,0.08333333333333333,216,72,3,logistic,1,M_injected,control,M_injected:control
0.1388888888888889,0.1111111111111111,0.02777777777777779,0.08333333333333333,216,72,4,logistic,1,M_injected,control,M_injected:control
0.041666666666666664,0.09722222222222222,-0.05555555555555556,0.08333333333333333,216,72,5,logistic,1,M_injected,control,M_injected:control
0.027777777777777776,0.09722222222222222,-0.06944444444444445,0.08333333333333333,216,72,6,logistic,1,M_injected,control,M_injected:control
0.0,0.08333333333333333,-0.08333333333333333,0.08333333333333333,216,72,7,logistic,1,M_injected,control,M_injected:control
0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,216,72,8,logistic,1,M_injected,control,M_injected:control
0.0,0.027777777777777776,-0.027777777777777776,0.08333333333333333,216,72,9,logistic,1,M_injected,control,M_injected:control
0.1111111111111111,0.125,-0.013888888888888895,0.08333333333333333,216,72,10,logistic,1,M_injected,control,M_injected:control
0.041666666666666664,0.125,-0.08333333333333334,0.08333333333333333,216,72,11,logistic,1,M_injected,control,M_injected:control
0.06944444444444445,0.08333333333333333,-0.013888888888888881,0.08333333333333333,216,72,12,logistic,1,M_injected,control,M_injected:control
0.09722222222222222,0.18055555555555555,-0.08333333333333333,0.08333333333333333,216,72,13,logistic,1,M_injected,control,M_injected:control
0.027777777777777776,0.06944444444444445,-0.04166666666666667,0.08333333333333333,216,72,14,logistic,1,M_injected,control,M_injected:control
0.08333333333333333,0.013888888888888888,0.06944444444444445,0.08333333333333333,216,72,15,logistic,1,M_injected,control,M_injected:control
0.013888888888888888,0.06944444444444445,-0.05555555555555556,0.08333333333333333,216,72,16,logistic,1,M_injected,control,M_injected:control
0.08333333333333333,0.05555555555555555,0.027777777777777776,0.08333333333333333,216,72,17,logistic,1,M_injected,control,M_injected:control
0.013888888888888888,0.0,0.013888888888888888,0.08333333333333333,216,72,18,logistic,1,M_injected,control,M_injected:control
0.013888888888888888,0.041666666666666664,-0.027777777777777776,0.08333333333333333,216,72,19,logistic,1,M_injected,control,M_injected:control
0.041666666666666664,0.09722222222222222,-0.05555555555555556,0.08333333333333333,216,72,0,logistic,2,M_injected,control,M_injected:control
0.05555555555555555,0.18055555555555555,-0.125,0.08333333333333333,216,72,1,logistic,2,M_injected,control,M_injected:control
0.013888888888888888,0.09722222222222222,-0.08333333333333334,0.08333333333333333,216,72,2,logistic,2,M_injected,control,M_injected:control
0.1388888888888889,0.2361111111111111,-0.09722222222222221,0.08333333333333333,216,72,3,logistic,2,M_injected,control,M_injected:control
0.1111111111111111,0.1111111111111111,0.0,0.08333333333333333,216,72,4,logistic,2,M_injected,control,M_injected:control
0.05555555555555555,0.1111111111111111,-0.05555555555555555,0.08333333333333333,216,72,5,logistic,2,M_injected,control,M_injected:control
0.041666666666666664,0.09722222222222222,-0.05555555555555556,0.08333333333333333,216,72,6,logistic,2,M_injected,control,M_injected:control
0.06944444444444445,0.08333333333333333,-0.013888888888888881,0.08333333333333333,216,72,7,logistic,2,M_injected,control,M_injected:control
0.06944444444444445,0.0,0.06944444444444445,0.08333333333333333,216,72,8,logistic,2,M_injected,control,M_injected:control
0.0,0.06944444444444445,-0.06944444444444445,0.08333333333333333,216,72,9,logistic,2,M_injected,control,M_injected:control
0.05555555555555555,0.1111111111111111,-0.05555555555555555,0.08333333333333333,216,72,10,logistic,2,M_injected,control,M_injected:control
0.05555555555555555,0.1527777777777778,-0.09722222222222224,0.08333333333333333,216,72,11,logistic,2,M_injected,control,M_injected:control
0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,216,72,12,logistic,2,M_injected,control,M_injected:control
0.08333333333333333,0.027777777777777776,0.05555555555555555,0.08333333333333333,216,72,13,logistic,2,M_injected,control,M_injected:control
0.041666666666666664,0.027777777777777776,0.013888888888888888,0.08333333333333333,216,72,14,logistic,2,M_injected,control,M_injected:control
0.06944444444444445,0.05555555555555555,0.013888888888888895,0.08333333333333333,216,72,15,logistic,2,M_injected,control,M_injected:control
0.0,0.041666666666666664,-0.041666666666666664,0.08333333333333333,216,72,16,logistic,2,M_injected,control,M_injected:control
0.08333333333333333,0.05555555555555555,0.027777777777777776,0.08333333333333333,216,72,17,logistic,2,M_injected,control,M_injected:control
0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,216,72,18,logistic,2,M_injected,control,M_injected:control
0.041666666666666664,0.05555555555555555,-0.013888888888888888,0.08333333333333333,216,72,19,logistic,2,M_injected,control,M_injected:control
0.027777777777777776,0.06944444444444445,-0.04166666666666667,0.08333333333333333,216,72,0,logistic,3,M_injected,control,M_injected:control
0.08333333333333333,0.19444444444444445,-0.11111111111111112,0.08333333333333333,216,72,1,logistic,3,M_injected,control,M_injected:control
0.013888888888888888,0.08333333333333333,-0.06944444444444445,0.08333333333333333,216,72,2,logistic,3,M_injected,control,M_injected:control
0.125,0.16666666666666666,-0.04166666666666666,0.08333333333333333,216,72,3,logistic,3,M_injected,control,M_injected:control
0.1111111111111111,0.06944444444444445,0.04166666666666666,0.08333333333333333,216,72,4,logistic,3,M_injected,control,M_injected:control
0.05555555555555555,0.1388888888888889,-0.08333333333333334,0.08333333333333333,216,72,5,logistic,3,M_injected,control,M_injected:control
0.06944444444444445,0.16666666666666666,-0.09722222222222221,0.08333333333333333,216,72,6,logistic,3,M_injected,control,M_injected:control
0.05555555555555555,0.09722222222222222,-0.04166666666666667,0.08333333333333333,216,72,7,logistic,3,M_injected,control,M_injected:control
0.05555555555555555,0.041666666666666664,0.013888888888888888,0.08333333333333333,216,72,8,logistic,3,M_injected,control,M_injected:control
0.027777777777777776,0.1527777777777778,-0.125,0.08333333333333333,216,72,9,logistic,3,M_injected,control,M_injected:control
0.1111111111111111,0.125,-0.013888888888888895,0.08333333333333333,216,72,10,logistic,3,M_injected,control,M_injected:control
0.05555555555555555,0.08333333333333333,-0.027777777777777776,0.08333333333333333,216,72,11,logistic,3,M_injected,control,M_injected:control
0.027777777777777776,0.05555555555555555,-0.027777777777777776,0.08333333333333333,216,72,12,logistic,3,M_injected,control,M_injected:control
0.041666666666666664,0.06944444444444445,-0.027777777777777783,0.08333333333333333,216,72,13,logistic,3,M_injected,control,M_injected:control
0.0,0.05555555555555555,-0.05555555555555555,0.08333333333333333,216,72,14,logistic,3,M_injected,control,M_injected:control
0.041666666666666664,0.05555555555555555,-0.013888888888888888,0.08333333333333333,216,72,15,logistic,3,M_injected,control,M_injected:control
0.013888888888888888,0.05555555555555555,-0.041666666666666664,0.08333333333333333,216,72,16,logistic,3,M_injected,control,M_injected:control
0.041666666666666664,0.027777777777777776,0.013888888888888888,0.08333333333333333,216,72,17,logistic,3,M_injected,control,M_injected:control
0.013888888888888888,0.013888888888888888,0.0,0.08333333333333333,216,72,18,logistic,3,M_injected,control,M_injected:control
0.0,0.1111111111111111,-0.1111111111111111,0.08333333333333333,216,72,19,logistic,3,M_injected,control,M_injected:control
0.09722222222222222,0.1111111111111111,-0.013888888888888881,0.08333333333333333,216,72,0,logistic,4,M_injected,control,M_injected:control
0.06944444444444445,0.16666666666666666,-0.09722222222222221,0.08333333333333333,216,72,1,logistic,4,M_injected,control,M_injected:control
0.013888888888888888,0.09722222222222222,-0.08333333333333334,0.08333333333333333,216,72,2,logistic,4,M_injected,control,M_injected:control
0.06944444444444445,0.16666666666666666,-0.09722222222222221,0.08333333333333333,216,72,3,logistic,4,M_injected,control,M_injected:control
0.16666666666666666,0.1111111111111111,0.05555555555555555,0.08333333333333333,216,72,4,logistic,4,M_injected,control,M_injected:control
0.06944444444444445,0.19444444444444445,-0.125,0.08333333333333333,216,72,5,logistic,4,M_injected,control,M_injected:control
0.06944444444444445,0.1388888888888889,-0.06944444444444445,0.08333333333333333,216,72,6,logistic,4,M_injected,control,M_injected:control
0.041666666666666664,0.1111111111111111,-0.06944444444444445,0.08333333333333333,216,72,7,logistic,4,M_injected,control,M_injected:control
0.013888888888888888,0.0,0.013888888888888888,0.08333333333333333,216,72,8,logistic,4,M_injected,control,M_injected:control
0.013888888888888888,0.1111111111111111,-0.09722222222222221,0.08333333333333333,216,72,9,logistic,4,M_injected,control,M_injected:control
0.1388888888888889,0.125,0.013888888888888895,0.08333333333333333,216,72,10,logistic,4,M_injected,control,M_injected:control
0.06944444444444445,0.013888888888888888,0.05555555555555556,0.08333333333333333,216,72,11,logistic,4,M_injected,control,M_injected:control
0.1111111111111111,0.08333333333333333,0.027777777777777776,0.08333333333333333,216,72,12,logistic,4,M_injected,control,M_injected:control
0.013888888888888888,0.1527777777777778,-0.1388888888888889,0.08333333333333333,216,72,13,logistic,4,M_injected,control,M_injected:control
0.013888888888888888,0.08333333333333333,-0.06944444444444445,0.08333333333333333,216,72,14,logistic,4,M_injected,control,M_injected:control
0.0,0.06944444444444445,-0.06944444444444445,0.08333333333333333,216,72,15,logistic,4,M_injected,control,M_injected:control
0.027777777777777776,0.08333333333333333,-0.05555555555555555,0.08333333333333333,216,72,16,logistic,4,M_injected,control,M_injected:control
0.013888888888888888,0.09722222222222222,-0.08333333333333334,0.08333333333333333,216,72,17,logistic,4,M_injected,control,M_injected:control
0.05555555555555555,0.0,0.05555555555555555,0.08333333333333333,216,72,18,logistic,4,M_injected,control,M_injected:control
0.027777777777777776,0.09722222222222222,-0.06944444444444445,0.08333333333333333,216,72,19,logistic,4,M_injected,control,M_injected:control
0.08333333333333333,0.20833333333333334,-0.125,0.08333333333333333,216,72,0,logistic,5,M_injected,control,M_injected:control
0.041666666666666664,0.18055555555555555,-0.1388888888888889,0.08333333333333333,216,72,1,logistic,5,M_injected,control,M_injected:control
0.05555555555555555,0.08333333333333333,-0.027777777777777776,0.08333333333333333,216,72,2,logistic,5,M_injected,control,M_injected:control
0.041666666666666664,0.18055555555555555,-0.1388888888888889,0.08333333333333333,216,72,3,logistic,5,M_injected,control,M_injected:control
